,ID,Outcome
7155,23834,no
7156,23844,no
7157,23847,no
7158,23848,no
7159,23855,no
7160,23861,no
7161,23865,no
7162,23867,no
7163,23868,no
7164,23870,no
7165,23878,no
7166,23884,no
7167,23888,no
7168,23900,no
7169,23903,no
7170,23908,no
7171,23913,no
7172,23916,no
7173,23918,no
7174,23919,no
7175,23928,no
7176,23932,no
7177,23933,no
7178,23936,no
7179,23937,no
7180,23940,no
7181,23946,no
7182,23949,no
7183,23950,no
7184,23953,no
7185,23955,no
7186,23964,no
7187,23968,no
7188,23969,no
7189,23976,no
7190,23989,no
7191,23990,no
7192,23991,no
7193,23995,no
7194,23996,no
7195,23997,no
7196,23999,no
7197,24000,no
7198,24002,no
7199,24006,no
7200,24012,no
7201,24013,no
7202,24014,no
7203,24015,no
7204,24017,no
7205,24018,no
7206,24019,no
7207,24024,no
7208,24026,no
7209,24028,no
7210,24029,no
7211,24031,no
7212,24033,no
7213,24036,no
7214,24044,no
7215,24046,no
7216,24056,no
7217,24057,no
7218,24059,no
7219,24061,no
7220,24065,no
7221,24066,no
7222,24067,no
7223,24069,no
7224,24071,no
7225,24072,no
7226,24073,no
7227,24074,no
7228,24083,no
7229,24085,no
7230,24087,no
7231,24089,no
7232,24092,no
7233,24097,no
7234,24099,no
7235,24105,no
7236,24108,no
7237,24109,no
7238,24110,no
7239,24111,no
7240,24113,no
7241,24114,no
7242,24118,no
7243,24119,no
7244,24121,no
7245,24122,no
7246,24123,no
7247,24125,no
7248,24127,no
7249,24131,no
7250,24132,no
7251,24141,no
7252,24151,no
7253,24152,no
7254,24153,no
7255,24154,no
7256,24159,no
7257,24161,no
7258,24162,no
7259,24170,no
7260,24173,no
7261,24174,no
7262,24187,no
7263,24188,no
7264,24195,no
7265,24197,no
7266,24198,no
7267,24202,no
7268,24206,no
7269,24207,no
7270,24208,no
7271,24210,no
7272,24217,no
7273,24220,no
7274,24222,no
7275,24223,no
7276,24224,no
7277,24229,no
7278,24231,no
7279,24234,no
7280,24241,no
7281,24242,no
7282,24245,no
7283,24251,no
7284,24252,no
7285,24254,no
7286,24255,no
7287,24257,no
7288,24259,no
7289,24260,no
7290,24263,no
7291,24265,no
7292,24272,no
7293,24273,no
7294,24278,no
7295,24279,no
7296,24280,no
7297,24284,no
7298,24288,no
7299,24291,no
7300,24295,no
7301,24296,no
7302,24298,no
7303,24301,no
7304,24303,no
7305,24306,no
7306,24317,no
7307,24323,no
7308,24333,no
7309,24334,no
7310,24336,no
7311,24338,no
7312,24341,no
7313,24342,no
7314,24346,no
7315,24348,no
7316,24350,no
7317,24351,no
7318,24364,no
7319,24365,no
7320,24366,no
7321,24367,no
7322,24369,no
7323,24371,no
7324,24372,no
7325,24373,no
7326,24374,no
7327,24375,no
7328,24379,no
7329,24381,no
7330,24383,no
7331,24386,no
7332,24389,no
7333,24391,no
7334,24394,no
7335,24395,no
7336,24398,no
7337,24406,no
7338,24414,no
7339,24415,no
7340,24416,no
7341,24418,no
7342,24419,no
7343,24424,no
7344,24429,no
7345,24430,no
7346,24432,no
7347,24435,no
7348,24438,no
7349,24442,no
7350,24447,no
7351,24460,no
7352,24461,no
7353,24462,no
7354,24468,no
7355,24470,no
7356,24471,no
7357,24473,no
7358,24481,no
7359,24485,no
7360,24486,no
7361,24487,no
7362,24492,no
7363,24494,no
7364,24495,no
7365,24500,no
7366,24501,no
7367,24504,no
7368,24506,no
7369,24509,no
7370,24510,no
7371,24513,no
7372,24516,no
7373,24518,no
7374,24525,no
7375,24526,no
7376,24528,no
7377,24533,no
7378,24542,no
7379,24544,no
7380,24546,no
7381,24550,no
7382,24555,no
7383,24557,no
7384,24558,no
7385,24561,no
7386,24567,no
7387,24574,no
7388,24576,no
7389,24578,no
7390,24580,no
7391,24583,no
7392,24588,no
7393,24593,no
7394,24597,no
7395,24600,no
7396,24604,no
7397,24605,no
7398,24609,no
7399,24610,no
7400,24613,no
7401,24617,no
7402,24619,no
7403,24623,no
7404,24628,no
7405,24630,no
7406,24631,no
7407,24635,no
7408,24636,no
7409,24639,no
7410,24645,no
7411,24646,no
7412,24649,no
7413,24653,no
7414,24658,no
7415,24659,no
7416,24662,no
7417,24664,no
7418,24667,no
7419,24682,no
7420,24685,no
7421,24687,no
7422,24692,no
7423,24697,no
7424,24702,no
7425,24704,no
7426,24705,no
7427,24712,no
7428,24713,no
7429,24715,no
7430,24721,no
7431,24726,no
7432,24727,no
7433,24729,no
7434,24731,no
7435,24738,no
7436,24741,no
7437,24742,no
7438,24749,no
7439,24753,no
7440,24755,no
7441,24757,no
7442,24758,no
7443,24762,no
7444,24764,no
7445,24771,no
7446,24772,no
7447,24780,no
7448,24781,no
7449,24786,no
7450,24787,no
7451,24791,no
7452,24794,no
7453,24800,no
7454,24801,no
7455,24804,no
7456,24805,no
7457,24807,no
7458,24808,no
7459,24812,no
7460,24816,no
7461,24818,no
7462,24820,no
7463,24821,no
7464,24822,no
7465,24826,no
7466,24829,no
7467,24832,no
7468,24835,no
7469,24843,no
7470,24844,no
7471,24853,no
7472,24857,no
7473,24858,no
7474,24860,no
7475,24862,no
7476,24864,no
7477,24865,no
7478,24866,no
7479,24867,no
7480,24871,no
7481,24875,no
7482,24880,no
7483,24882,no
7484,24890,no
7485,24893,no
7486,24897,no
7487,24898,no
7488,24899,no
7489,24902,no
7490,24904,no
7491,24910,no
7492,24911,no
7493,24914,no
7494,24915,no
7495,24916,no
7496,24918,no
7497,24924,no
7498,24925,no
7499,24928,no
7500,24932,no
7501,24935,no
7502,24937,no
7503,24941,no
7504,24943,no
7505,24944,no
7506,24946,no
7507,24947,no
7508,24948,no
7509,24949,no
7510,24952,no
7511,24953,no
7512,24955,no
7513,24956,no
7514,24960,no
7515,24961,no
7516,24970,no
7517,24972,no
7518,24979,no
7519,24980,no
7520,24987,no
7521,24997,no
7522,25007,no
7523,25016,no
7524,25018,no
7525,25023,no
7526,25026,no
7527,25034,no
7528,25036,no
7529,25037,no
7530,25038,no
7531,25040,no
7532,25044,no
7533,25049,no
7534,25050,no
7535,25058,no
7536,25063,no
7537,25064,no
7538,25080,no
7539,25084,no
7540,25085,no
7541,25088,no
7542,25089,no
7543,25095,no
7544,25097,no
7545,25098,no
7546,25099,no
7547,25106,no
7548,25108,no
7549,25113,no
7550,25122,no
7551,25125,no
7552,25132,no
7553,25135,no
7554,25138,no
7555,25140,no
7556,25141,no
7557,25144,no
7558,25145,no
7559,25146,no
7560,25148,no
7561,25150,no
7562,25157,no
7563,25166,no
7564,25167,no
7565,25168,no
7566,25169,no
7567,25170,no
7568,25180,no
7569,25182,no
7570,25183,no
7571,25184,no
7572,25185,no
7573,25186,no
7574,25187,no
7575,25188,no
7576,25189,no
7577,25201,no
7578,25205,no
7579,25209,no
7580,25213,no
7581,25214,no
7582,25218,no
7583,25226,no
7584,25232,no
7585,25238,no
7586,25246,no
7587,25251,no
7588,25253,no
7589,25256,no
7590,25258,no
7591,25265,no
7592,25269,no
7593,25276,no
7594,25280,no
7595,25281,no
7596,25286,no
7597,25291,no
7598,25295,no
7599,25300,no
7600,25302,no
7601,25305,no
7602,25306,no
7603,25308,no
7604,25309,no
7605,25318,no
7606,25320,no
7607,25321,no
7608,25323,no
7609,25328,no
7610,25331,no
7611,25333,no
7612,25335,no
7613,25338,no
7614,25341,no
7615,25342,no
7616,25343,no
7617,25346,no
7618,25351,no
7619,25352,no
7620,25357,no
7621,25362,no
7622,25363,no
7623,25371,no
7624,25372,no
7625,25375,no
7626,25379,no
7627,25382,no
7628,25387,no
7629,25395,no
7630,25401,no
7631,25403,no
7632,25404,no
7633,25406,no
7634,25412,no
7635,25420,no
7636,25425,no
7637,25427,no
7638,25428,no
7639,25432,no
7640,25436,no
7641,25437,no
7642,25440,no
7643,25441,no
7644,25444,no
7645,25452,no
7646,25454,no
7647,25459,no
7648,25460,no
7649,25464,no
7650,25466,no
7651,25470,no
7652,25472,no
7653,25473,no
7654,25475,no
7655,25478,no
7656,25482,no
7657,25487,no
7658,25488,no
7659,25489,no
7660,25493,no
7661,25497,no
7662,25498,no
7663,25499,no
7664,25506,no
7665,25510,no
7666,25514,no
7667,25516,no
7668,25518,no
7669,25519,no
7670,25524,no
7671,25527,no
7672,25529,no
7673,25530,no
7674,25533,no
7675,25536,no
7676,25537,no
7677,25544,no
7678,25545,no
7679,25546,no
7680,25549,no
7681,25553,no
7682,25555,no
7683,25567,no
7684,25570,no
7685,25572,no
7686,25575,no
7687,25577,no
7688,25579,no
7689,25587,no
7690,25590,no
7691,25591,no
7692,25597,no
7693,25603,no
7694,25607,no
7695,25610,no
7696,25615,no
7697,25616,no
7698,25627,no
7699,25630,no
7700,25632,no
7701,25633,no
7702,25642,no
7703,25645,no
7704,25647,no
7705,25648,no
7706,25649,no
7707,25651,no
7708,25653,no
7709,25655,no
7710,25656,no
7711,25657,no
7712,25659,no
7713,25660,no
7714,25661,no
7715,25662,no
7716,25663,no
7717,25664,no
7718,25668,no
7719,25669,no
7720,25671,no
7721,25674,no
7722,25679,no
7723,25683,no
7724,25684,no
7725,25689,no
7726,25690,no
7727,25699,no
7728,25702,no
7729,25704,no
7730,25707,no
7731,25709,no
7732,25712,no
7733,25715,no
7734,25717,no
7735,25718,no
7736,25719,no
7737,25724,no
7738,25725,no
7739,25729,no
7740,25730,no
7741,25733,no
7742,25736,no
7743,25738,no
7744,25740,no
7745,25748,no
7746,25749,no
7747,25754,no
7748,25765,no
7749,25770,no
7750,25773,no
7751,25776,no
7752,25779,no
7753,25781,no
7754,25784,no
7755,25787,no
7756,25788,no
7757,25791,no
7758,25793,no
7759,25796,no
7760,25800,no
7761,25801,no
7762,25805,no
7763,25807,no
7764,25808,no
7765,25821,no
7766,25825,no
7767,25826,no
7768,25830,no
7769,25832,no
7770,25833,no
7771,25834,no
7772,25836,no
7773,25837,no
7774,25842,no
7775,25846,no
7776,25847,no
7777,25851,no
7778,25852,no
7779,25853,no
7780,25855,no
7781,25862,no
7782,25863,no
7783,25869,no
7784,25875,no
7785,25879,no
7786,25881,no
7787,25882,no
7788,25899,no
7789,25902,no
7790,25904,no
7791,25908,no
7792,25916,no
7793,25921,no
7794,25925,no
7795,25937,no
7796,25941,no
7797,25943,no
7798,25944,no
7799,25945,no
7800,25947,no
7801,25949,no
7802,25950,no
7803,25955,no
7804,25960,no
7805,25963,no
7806,25967,no
7807,25970,no
7808,25975,no
7809,25981,no
7810,25984,no
7811,25992,no
7812,25994,no
7813,25998,no
7814,26010,no
7815,26012,no
7816,26015,no
7817,26019,no
7818,26022,no
7819,26024,no
7820,26031,no
7821,26035,no
7822,26036,no
7823,26037,no
7824,26047,no
7825,26051,no
7826,26052,no
7827,26053,no
7828,26058,no
7829,26066,no
7830,26067,no
7831,26072,no
7832,26073,no
7833,26074,no
7834,26075,no
7835,26076,no
7836,26078,no
7837,26079,no
7838,26080,no
7839,26082,no
7840,26085,no
7841,26086,no
7842,26087,no
7843,26090,no
7844,26092,no
7845,26094,no
7846,26096,no
7847,26097,no
7848,26098,no
7849,26102,no
7850,26108,no
7851,26111,no
7852,26114,no
7853,26115,no
7854,26119,no
7855,26121,no
7856,26125,no
7857,26131,no
7858,26136,no
7859,26138,no
7860,26140,no
7861,26141,no
7862,26143,no
7863,26144,no
7864,26145,no
7865,26146,no
7866,26149,no
7867,26151,no
7868,26155,no
7869,26156,no
7870,26164,no
7871,26167,no
7872,26168,no
7873,26171,no
7874,26172,no
7875,26175,no
7876,26176,no
7877,26178,no
7878,26179,no
7879,26183,no
7880,26185,no
7881,26186,no
7882,26190,no
7883,26193,no
7884,26194,no
7885,26196,no
7886,26201,no
7887,26202,no
7888,26203,no
7889,26204,no
7890,26205,no
7891,26211,no
7892,26212,no
7893,26213,no
7894,26217,no
7895,26218,no
7896,26219,no
7897,26220,no
7898,26223,no
7899,26226,no
7900,26234,no
7901,26235,no
7902,26238,no
7903,26240,no
7904,26243,no
7905,26244,no
7906,26247,no
7907,26249,no
7908,26250,no
7909,26252,no
7910,26256,no
7911,26264,no
7912,26265,no
7913,26270,no
7914,26271,no
7915,26272,no
7916,26279,no
7917,26280,no
7918,26283,no
7919,26285,no
7920,26288,no
7921,26296,no
7922,26299,no
7923,26301,no
7924,26303,no
7925,26304,no
7926,26311,no
7927,26312,no
7928,26319,no
7929,26320,no
7930,26325,no
7931,26326,no
7932,26328,no
7933,26334,no
7934,26335,no
7935,26336,no
7936,26337,no
7937,26341,no
7938,26342,no
7939,26344,no
7940,26345,no
7941,26348,no
7942,26349,no
7943,26350,no
7944,26355,no
7945,26357,no
7946,26359,no
7947,26362,no
7948,26363,no
7949,26375,no
7950,26377,no
7951,26381,no
7952,26385,no
7953,26387,no
7954,26389,no
7955,26390,no
7956,26391,no
7957,26395,no
7958,26397,no
7959,26400,no
7960,26401,no
7961,26402,no
7962,26403,no
7963,26407,no
7964,26411,no
7965,26418,no
7966,26422,no
7967,26429,no
7968,26432,no
7969,26437,no
7970,26439,no
7971,26440,no
7972,26445,no
7973,26446,no
7974,26447,no
7975,26448,no
7976,26454,no
7977,26456,no
7978,26460,no
7979,26462,no
7980,26465,no
7981,26469,no
7982,26473,no
7983,26477,no
7984,26479,no
7985,26480,no
7986,26487,no
7987,26488,no
7988,26493,no
7989,26506,no
7990,26509,no
7991,26512,no
7992,26513,no
7993,26514,no
7994,26524,no
7995,26527,no
7996,26528,no
7997,26530,no
7998,26533,no
7999,26536,no
8000,26538,no
8001,26539,no
8002,26544,no
8003,26548,no
8004,26555,no
8005,26560,no
8006,26566,no
8007,26569,no
8008,26572,no
8009,26581,no
8010,26596,no
8011,26599,no
8012,26603,no
8013,26607,no
8014,26609,no
8015,26613,no
8016,26625,no
8017,26628,no
8018,26635,no
8019,26636,no
8020,26638,no
8021,26648,no
8022,26649,no
8023,26651,no
8024,26652,no
8025,26656,no
8026,26658,no
8027,26659,no
8028,26662,no
8029,26663,no
8030,26668,no
8031,26670,no
8032,26673,no
8033,26675,no
8034,26677,no
8035,26679,no
8036,26680,no
8037,26682,no
8038,26684,no
8039,26695,no
8040,26698,no
8041,26700,no
8042,26702,no
8043,26705,no
8044,26708,no
8045,26716,no
8046,26723,no
8047,26727,no
8048,26731,no
8049,26736,no
8050,26744,no
8051,26747,no
8052,26756,no
8053,26764,no
8054,26765,no
8055,26767,no
8056,26769,no
8057,26773,no
8058,26774,no
8059,26776,no
8060,26777,no
8061,26779,no
8062,26785,no
8063,26789,no
8064,26793,no
8065,26794,no
8066,26801,no
8067,26803,no
8068,26804,no
8069,26810,no
8070,26812,no
8071,26813,no
8072,26814,no
8073,26817,no
8074,26819,no
8075,26820,no
8076,26821,no
8077,26823,no
8078,26829,no
8079,26833,no
8080,26838,no
8081,26841,no
8082,26842,no
8083,26843,no
8084,26844,no
8085,26848,no
8086,26851,no
8087,26854,no
8088,26855,no
8089,26856,no
8090,26862,no
8091,26865,no
8092,26866,no
8093,26871,no
8094,26873,no
8095,26874,no
8096,26879,no
8097,26880,no
8098,26887,no
8099,26891,no
8100,26896,no
8101,26899,no
8102,26900,no
8103,26901,no
8104,26902,no
8105,26904,no
8106,26908,no
8107,26909,no
8108,26911,no
8109,26912,no
8110,26917,no
8111,26920,no
8112,26921,no
8113,26923,no
8114,26929,no
8115,26931,no
8116,26932,no
8117,26935,no
8118,26939,no
8119,26942,no
8120,26944,no
8121,26947,no
8122,26949,no
8123,26950,no
8124,26952,no
8125,26963,no
8126,26968,no
8127,26970,no
8128,26971,no
8129,26973,no
8130,26974,no
8131,26975,no
8132,26979,no
8133,26982,no
8134,26984,no
8135,26985,no
8136,26988,no
8137,26989,no
8138,26992,no
8139,26995,no
8140,27001,no
8141,27003,no
8142,27005,no
8143,27012,no
8144,27013,no
8145,27015,no
8146,27016,no
8147,27017,no
8148,27025,no
8149,27027,no
8150,27028,no
8151,27029,no
8152,27030,no
8153,27031,no
8154,27035,no
8155,27036,no
8156,27037,no
8157,27039,no
8158,27043,no
8159,27044,no
8160,27045,no
8161,27046,no
8162,27047,no
8163,27049,no
8164,27051,no
8165,27052,no
8166,27053,no
8167,27056,no
8168,27057,no
8169,27061,no
8170,27065,no
8171,27071,no
8172,27072,no
8173,27079,no
8174,27082,no
8175,27084,no
8176,27087,no
8177,27090,no
8178,27095,no
8179,27097,no
8180,27100,no
8181,27101,no
8182,27103,no
8183,27107,no
8184,27109,no
8185,27110,no
8186,27111,no
8187,27117,no
8188,27119,no
8189,27120,no
8190,27124,no
8191,27125,no
8192,27129,no
8193,27131,no
8194,27151,no
8195,27152,no
8196,27153,no
8197,27155,no
8198,27157,no
8199,27159,no
8200,27160,no
8201,27169,no
8202,27172,no
8203,27173,no
8204,27174,no
8205,27176,no
8206,27178,no
8207,27183,no
8208,27187,no
8209,27194,no
8210,27196,no
8211,27199,no
8212,27213,no
8213,27215,no
8214,27219,no
8215,27222,no
8216,27223,no
8217,27226,no
8218,27229,no
8219,27233,no
8220,27235,no
8221,27236,no
8222,27238,no
8223,27239,no
8224,27241,no
8225,27243,no
8226,27246,no
8227,27247,no
8228,27251,no
8229,27253,no
8230,27254,no
8231,27259,no
8232,27260,no
8233,27269,no
8234,27281,no
8235,27294,no
8236,27295,no
8237,27301,no
8238,27302,no
8239,27304,no
8240,27311,no
8241,27314,no
8242,27316,no
8243,27336,no
8244,27343,no
8245,27344,no
8246,27347,no
8247,27348,no
8248,27351,no
8249,27354,no
8250,27356,no
8251,27357,no
8252,27361,no
8253,27371,no
8254,27372,no
8255,27378,no
8256,27382,no
8257,27387,no
8258,27390,no
8259,27395,no
8260,27396,no
8261,27403,no
8262,27405,no
8263,27411,no
8264,27416,no
8265,27420,no
8266,27422,no
8267,27423,no
8268,27428,no
8269,27430,no
8270,27437,no
8271,27440,no
8272,27441,no
8273,27443,no
8274,27449,no
8275,27452,no
8276,27454,no
8277,27456,no
8278,27458,no
8279,27460,no
8280,27464,no
8281,27465,no
8282,27467,no
8283,27469,no
8284,27471,no
8285,27473,no
8286,27476,no
8287,27477,no
8288,27483,no
8289,27493,no
8290,27495,no
8291,27498,no
8292,27500,no
8293,27502,no
8294,27504,no
8295,27507,no
8296,27508,no
8297,27510,no
8298,27518,no
8299,27520,no
8300,27521,no
8301,27523,no
8302,27526,no
8303,27527,no
8304,27528,no
8305,27532,no
8306,27535,no
8307,27536,no
8308,27537,no
8309,27548,no
8310,27549,no
8311,27551,no
8312,27558,no
8313,27559,no
8314,27564,no
8315,27565,no
8316,27566,no
8317,27567,no
8318,27568,no
8319,27570,no
8320,27571,no
8321,27574,no
8322,27582,no
8323,27584,no
8324,27587,no
8325,27588,no
8326,27594,no
8327,27595,no
8328,27597,no
8329,27598,no
8330,27601,no
8331,27608,no
8332,27610,no
8333,27613,no
8334,27616,no
8335,27618,no
8336,27619,no
8337,27620,no
8338,27622,no
8339,27625,no
8340,27628,no
8341,27633,no
8342,27638,no
8343,27639,no
8344,27641,no
8345,27643,no
8346,27646,no
8347,27648,no
8348,27649,no
8349,27652,no
8350,27655,no
8351,27656,no
8352,27660,no
8353,27661,no
8354,27669,no
8355,27675,no
8356,27676,no
8357,27678,no
8358,27682,no
8359,27683,no
8360,27687,no
8361,27693,no
8362,27694,no
8363,27695,no
8364,27696,no
8365,27700,no
8366,27701,no
8367,27702,no
8368,27705,no
8369,27709,no
8370,27711,no
8371,27713,no
8372,27720,no
8373,27726,no
8374,27730,no
8375,27731,no
8376,27738,no
8377,27740,no
8378,27749,no
8379,27750,no
8380,27752,no
8381,27761,no
8382,27764,no
8383,27766,no
8384,27769,yes
8385,27773,no
8386,27777,no
8387,27779,no
8388,27783,no
8389,27785,no
8390,27791,no
8391,27792,no
8392,27798,no
8393,27802,no
8394,27803,no
8395,27805,no
8396,27807,no
8397,27812,no
8398,27814,no
8399,27815,no
8400,27824,no
8401,27826,no
8402,27828,no
8403,27838,no
8404,27846,no
8405,27853,no
8406,27857,no
8407,27861,no
8408,27868,no
8409,27869,no
8410,27878,no
8411,27881,no
8412,27882,no
8413,27883,no
8414,27896,no
8415,27900,no
8416,27906,no
8417,27907,no
8418,27908,no
8419,27911,no
8420,27912,no
8421,27915,no
8422,27916,no
8423,27920,no
8424,27927,no
8425,27928,no
8426,27933,no
8427,27935,no
8428,27941,no
8429,27942,no
8430,27945,no
8431,27948,no
8432,27949,no
8433,27952,no
8434,27955,no
8435,27956,no
8436,27958,no
8437,27961,no
8438,27967,no
8439,27970,no
8440,27971,no
8441,27977,no
8442,27983,no
8443,27988,no
8444,27990,no
8445,27994,no
8446,27997,no
8447,27999,no
8448,28001,no
8449,28003,no
8450,28008,no
8451,28017,no
8452,28018,no
8453,28021,no
8454,28027,no
8455,28029,no
8456,28031,no
8457,28035,no
8458,28036,no
8459,28052,no
8460,28057,no
8461,28059,no
8462,28070,no
8463,28073,no
8464,28075,no
8465,28076,no
8466,28077,no
8467,28079,no
8468,28090,no
8469,28092,no
8470,28093,no
8471,28097,no
8472,28099,no
8473,28101,no
8474,28102,no
8475,28104,no
8476,28105,no
8477,28111,no
8478,28112,no
8479,28124,no
8480,28129,no
8481,28130,no
8482,28132,no
8483,28134,no
8484,28136,no
8485,28137,no
8486,28140,no
8487,28152,no
8488,28168,no
8489,28169,no
8490,28176,no
8491,28178,no
8492,28181,no
8493,28182,no
8494,28184,no
8495,28203,no
8496,28205,no
8497,28207,no
8498,28211,no
8499,28212,no
8500,28216,no
8501,28217,no
8502,28221,no
8503,28226,no
8504,28228,no
8505,28232,no
8506,28234,no
8507,28235,no
8508,28237,no
8509,28238,no
8510,28242,no
8511,28243,no
8512,28247,no
8513,28248,no
8514,28249,no
8515,28250,no
8516,28251,no
8517,28257,no
8518,28259,no
8519,28264,no
8520,28266,no
8521,28267,no
8522,28272,no
8523,28276,no
8524,28279,no
8525,28280,no
8526,28288,no
8527,28294,no
8528,28303,no
8529,28307,no
8530,28311,no
8531,28312,no
8532,28317,no
8533,28326,no
8534,28331,no
8535,28333,no
8536,28335,no
8537,28337,no
8538,28338,no
8539,28347,no
8540,28351,no
8541,28352,no
8542,28361,no
8543,28362,no
8544,28365,no
8545,28366,no
8546,28370,no
8547,28374,no
8548,28377,no
8549,28382,no
8550,28387,no
8551,28390,no
8552,28391,no
8553,28392,no
8554,28394,no
8555,28396,no
8556,28410,no
8557,28416,no
8558,28417,no
8559,28420,no
8560,28422,no
8561,28425,no
8562,28431,no
8563,28433,no
8564,28437,no
8565,28443,no
8566,28444,no
8567,28458,no
8568,28461,no
8569,28462,no
8570,28464,no
8571,28469,no
8572,28475,no
8573,28477,no
8574,28485,no
8575,28490,no
8576,28491,no
8577,28498,no
8578,28501,no
8579,28504,no
8580,28505,no
8581,28512,no
8582,28515,no
8583,28517,no
8584,28518,no
8585,28519,no
8586,28520,no
8587,28522,no
8588,28527,no
8589,28529,no
8590,28535,no
8591,28543,no
8592,28545,no
8593,28546,no
8594,28551,no
8595,28558,no
8596,28560,no
8597,28566,no
8598,28568,no
8599,28570,no
8600,28579,no
8601,28581,no
8602,28583,no
8603,28590,no
8604,28592,no
8605,28593,no
8606,28596,no
8607,28597,no
8608,28600,no
8609,28605,no
8610,28608,no
8611,28609,no
8612,28611,no
8613,28613,no
8614,28614,no
8615,28634,no
8616,28649,no
8617,28650,no
8618,28651,no
8619,28652,no
8620,28658,no
8621,28666,no
8622,28676,no
8623,28679,no
8624,28685,no
8625,28689,no
8626,28692,no
8627,28693,no
8628,28694,no
8629,28696,no
8630,28698,no
8631,28705,no
8632,28706,no
8633,28710,no
8634,28714,no
8635,28716,no
8636,28719,no
8637,28720,no
8638,28721,no
8639,28722,no
8640,28724,no
8641,28727,no
8642,28730,no
8643,28731,no
8644,28736,no
8645,28739,no
8646,28746,no
8647,28748,no
8648,28763,no
8649,28766,no
8650,28769,no
8651,28777,no
8652,28778,no
8653,28782,no
8654,28786,no
8655,28787,no
8656,28788,no
8657,28791,yes
8658,28793,no
8659,28796,no
8660,28797,no
8661,28800,no
8662,28806,no
8663,28809,no
8664,28813,no
8665,28821,no
8666,28822,no
8667,28823,no
8668,28825,no
8669,28826,no
8670,28833,no
8671,28835,no
8672,28836,no
8673,28845,yes
8674,28858,no
8675,28862,no
8676,28863,no
8677,28866,no
8678,28871,no
8679,28874,no
8680,28875,no
8681,28878,no
8682,28886,no
8683,28894,no
8684,28907,no
8685,28911,no
8686,28912,no
8687,28920,no
8688,28922,no
8689,28923,no
8690,28925,no
8691,28927,no
8692,28934,no
8693,28943,no
8694,28944,no
8695,28947,no
8696,28952,no
8697,28955,no
8698,28960,no
8699,28963,no
8700,28964,no
8701,28965,no
8702,28968,no
8703,28970,no
8704,28976,no
8705,28977,no
8706,28982,no
8707,28983,no
8708,28985,no
8709,28992,no
8710,28996,no
8711,28999,no
8712,29002,no
8713,29005,no
8714,29007,no
8715,29009,no
8716,29012,no
8717,29018,no
8718,29022,no
8719,29024,no
8720,29027,no
8721,29031,no
8722,29033,no
8723,29035,no
8724,29038,no
8725,29045,no
8726,29051,no
8727,29054,no
8728,29056,no
8729,29062,no
8730,29063,no
8731,29065,no
8732,29068,no
8733,29069,no
8734,29080,no
8735,29090,no
8736,29093,no
8737,29101,no
8738,29102,no
8739,29104,no
8740,29105,no
8741,29113,no
8742,29116,no
8743,29117,no
8744,29118,no
8745,29119,no
8746,29121,no
8747,29122,no
8748,29123,no
8749,29124,no
8750,29138,no
8751,29139,no
8752,29143,no
8753,29147,no
8754,29148,no
8755,29150,no
8756,29153,no
8757,29163,no
8758,29164,no
8759,29169,no
8760,29175,no
8761,29176,no
8762,29180,no
8763,29183,no
8764,29187,no
8765,29195,no
8766,29197,no
8767,29198,no
8768,29200,no
8769,29201,no
8770,29204,no
8771,29216,no
8772,29219,no
8773,29229,no
8774,29242,no
8775,29244,no
8776,29246,no
8777,29249,no
8778,29252,no
8779,29253,no
8780,29257,no
8781,29264,no
8782,29273,no
8783,29283,no
8784,29288,no
8785,29290,no
8786,29291,no
8787,29297,no
8788,29299,no
8789,29303,no
8790,29306,no
8791,29308,no
8792,29309,no
8793,29311,no
8794,29314,no
8795,29315,no
8796,29319,no
8797,29323,no
8798,29331,no
8799,29333,no
8800,29335,no
8801,29340,no
8802,29344,no
8803,29347,no
8804,29350,no
8805,29351,no
8806,29357,no
8807,29359,no
8808,29376,no
8809,29379,no
8810,29381,no
8811,29383,no
8812,29385,no
8813,29392,no
8814,29399,no
8815,29400,no
8816,29402,no
8817,29403,no
8818,29404,no
8819,29405,no
8820,29407,no
8821,29409,no
8822,29410,no
8823,29415,no
8824,29420,no
8825,29422,no
8826,29423,no
8827,29426,no
8828,29428,no
8829,29430,no
8830,29434,no
8831,29435,no
8832,29437,no
8833,29440,no
8834,29445,no
8835,29448,no
8836,29452,no
8837,29456,no
8838,29469,no
8839,29471,no
8840,29473,no
8841,29482,no
8842,29487,no
8843,29490,no
8844,29494,no
8845,29495,no
8846,29496,no
8847,29497,no
8848,29499,yes
8849,29513,no
8850,29515,no
8851,29516,no
8852,29518,no
8853,29522,no
8854,29539,no
8855,29542,no
8856,29543,no
8857,29550,no
8858,29552,no
8859,29562,no
8860,29563,no
8861,29564,no
8862,29574,no
8863,29577,no
8864,29580,no
8865,29581,no
8866,29584,no
8867,29588,no
8868,29589,no
8869,29590,no
8870,29592,no
8871,29595,no
8872,29599,no
8873,29601,no
8874,29610,no
8875,29612,no
8876,29614,no
8877,29621,no
8878,29622,no
8879,29624,no
8880,29625,no
8881,29630,no
8882,29631,no
8883,29632,no
8884,29645,no
8885,29648,no
8886,29649,no
8887,29654,no
8888,29655,no
8889,29659,no
8890,29663,no
8891,29664,no
8892,29667,no
8893,29668,no
8894,29673,no
8895,29676,no
8896,29684,no
8897,29686,no
8898,29688,no
8899,29689,no
8900,29690,no
8901,29691,no
8902,29692,no
