ID,Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day_Of_Week,Campaign,Pdays,Previous,Poutcome,Emp.Var.Rate,Cons.Price.Idx,Cons.Conf.Idx,Outcome
341,57,management,married,professional.course,,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,no
343,49,admin.,married,Other,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,no
345,58,blue-collar,divorced,Other,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,no
346,52,technician,married,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,no
347,50,services,divorced,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,no
349,33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,no
350,57,blue-collar,married,Other,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,no
351,48,blue-collar,married,Other,,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,no
352,55,technician,married,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,no
355,53,admin.,married,university.degree,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,no
357,36,blue-collar,single,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,no
358,32,blue-collar,married,Other,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,no
360,58,entrepreneur,married,Other,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,no
361,40,unemployed,divorced,high.school,,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,no
364,42,blue-collar,married,Other,,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,no
366,36,technician,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
367,41,self-employed,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
368,57,admin.,divorced,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
369,49,blue-collar,married,Other,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
371,37,blue-collar,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
373,46,admin.,single,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
375,43,services,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
376,49,blue-collar,married,,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
378,38,admin.,single,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
381,30,blue-collar,single,,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
382,33,admin.,married,Other,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
384,30,student,single,,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
386,59,management,married,Other,,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
388,48,housemaid,married,Other,,yes,yes,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,no
389,28,,single,,,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,yes
390,44,services,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,yes
396,36,technician,married,professional.course,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
397,56,services,married,high.school,,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,no
398,29,blue-collar,divorced,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
399,41,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
400,42,blue-collar,married,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
401,52,services,single,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
402,48,services,married,high.school,,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
403,31,blue-collar,married,high.school,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
406,42,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
408,39,admin.,married,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
409,36,services,married,high.school,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
410,42,blue-collar,married,Other,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
413,30,blue-collar,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
414,57,retired,,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
415,45,entrepreneur,married,Other,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
416,51,blue-collar,married,Other,,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
417,39,self-employed,single,Other,,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
419,27,services,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
422,43,entrepreneur,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
425,38,blue-collar,married,Other,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
426,49,blue-collar,married,Other,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
427,58,management,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
428,43,technician,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
429,50,,married,,,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,no
434,27,services,single,professional.course,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
435,51,services,married,,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
436,37,technician,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
437,46,housemaid,married,Other,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
438,35,blue-collar,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
439,47,admin.,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
440,46,management,married,,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
442,26,housemaid,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
443,32,blue-collar,divorced,Other,,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
445,34,admin.,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
446,47,blue-collar,married,,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
447,42,technician,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,yes
448,57,technician,married,Other,,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
450,38,blue-collar,married,Other,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
452,28,student,single,Other,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
453,60,management,married,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
454,48,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
456,40,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
458,48,unemployed,single,Other,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
460,40,blue-collar,married,Other,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
462,42,technician,divorced,high.school,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,no
463,52,self-employed,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
464,31,blue-collar,single,Other,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
465,32,services,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
466,44,admin.,married,high.school,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
468,57,management,married,professional.course,,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,no
469,52,admin.,married,Other,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
470,42,management,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,yes
471,42,technician,single,professional.course,,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
472,43,management,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
473,31,admin.,divorced,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
476,44,blue-collar,married,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
477,59,,married,,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
478,39,blue-collar,married,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
481,37,technician,single,high.school,,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
483,42,retired,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
485,54,management,married,Other,,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
486,36,admin.,married,university.degree,no,unknown,unknown,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
487,32,admin.,single,university.degree,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
488,35,technician,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
489,45,housemaid,married,professional.course,,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
491,34,technician,married,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
493,41,services,married,Other,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
494,36,blue-collar,married,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
495,32,admin.,single,university.degree,,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
496,31,services,married,high.school,,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
497,38,technician,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
498,35,admin.,divorced,university.degree,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
499,53,admin.,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
502,33,admin.,married,Other,no,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
503,33,admin.,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
507,40,technician,single,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,no
508,60,,single,,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
510,47,blue-collar,married,high.school,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
511,48,blue-collar,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
512,43,entrepreneur,married,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
514,50,services,married,Other,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
515,59,entrepreneur,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
516,32,technician,married,,,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
517,42,housemaid,single,Other,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
518,52,blue-collar,married,Other,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
519,42,blue-collar,married,,,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
520,42,admin.,married,,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
522,38,blue-collar,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
523,39,blue-collar,married,Other,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
524,39,blue-collar,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
525,38,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
526,47,admin.,single,,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
527,30,services,single,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
530,44,admin.,married,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
531,36,admin.,married,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
532,41,services,married,high.school,,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
533,41,blue-collar,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
535,41,technician,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
536,36,services,married,high.school,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
538,33,blue-collar,single,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
539,38,admin.,single,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
540,33,self-employed,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
542,36,blue-collar,single,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
543,57,technician,married,professional.course,,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
544,32,entrepreneur,single,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
545,30,self-employed,single,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
547,46,admin.,married,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
549,34,admin.,single,university.degree,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
550,50,blue-collar,married,Other,,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
551,39,admin.,single,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
552,39,blue-collar,married,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
553,42,entrepreneur,married,Other,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
558,40,technician,married,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
559,38,blue-collar,single,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
560,39,blue-collar,married,Other,,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
562,39,blue-collar,married,Other,,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
563,41,blue-collar,married,Other,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
564,45,admin.,married,university.degree,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
565,35,admin.,divorced,university.degree,no,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
567,49,blue-collar,married,high.school,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
568,36,technician,married,,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
570,43,unemployed,married,university.degree,,unknown,unknown,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
571,49,entrepreneur,married,professional.course,no,unknown,unknown,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
573,51,blue-collar,married,Other,,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
574,56,retired,married,Other,,yes,yes,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,no
576,42,admin.,married,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,no
577,41,admin.,divorced,high.school,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,no
578,32,services,married,high.school,,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
579,46,management,married,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
581,53,management,married,university.degree,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
582,30,blue-collar,married,Other,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
584,24,technician,single,professional.course,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
585,45,,married,,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
586,34,admin.,single,university.degree,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
588,59,blue-collar,married,Other,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
589,45,blue-collar,married,Other,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
591,32,technician,married,professional.course,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,no
592,33,technician,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
593,32,admin.,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
594,34,services,single,high.school,no,unknown,unknown,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
595,46,management,married,university.degree,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
600,34,services,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
601,32,admin.,single,university.degree,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
604,31,services,married,high.school,,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
605,32,admin.,single,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
606,32,admin.,single,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
607,36,services,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
608,53,blue-collar,married,Other,,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
609,37,blue-collar,married,Other,,no,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,no
611,46,blue-collar,married,Other,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
612,41,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
613,43,blue-collar,single,Other,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,no
616,41,technician,married,Other,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
617,39,services,married,high.school,,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,no
619,37,technician,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
623,35,technician,married,professional.course,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,no
624,38,services,married,high.school,,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
625,30,blue-collar,single,,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,no
