Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCG54,2767.90045177,OUT049
FDH27,2483.87106785,OUT035
NCK42,3676.31102359,OUT013
FDS25,1576.65042702,OUT049
FDI10,2855.94546607,OUT018
FDU35,1551.74826678,OUT035
FDI04,3121.31320311,OUT017
DRK23,4003.24394835,OUT035
FDB53,363.896112666,OUT019
FDY02,4060.73640877,OUT049
FDM60,670.157448085,OUT035
NCJ31,573.734194972,OUT010
DRP35,2024.96203332,OUT017
NCQ30,2015.94812621,OUT018
DRL11,380.198594674,OUT010
FDU01,3057.48526964,OUT013
FDR39,3011.2719095,OUT035
FDO08,2575.12725317,OUT046
FDC02,4085.42225133,OUT045
NCZ29,2027.86158116,OUT035
FDF29,275.067668736,OUT010
FDZ23,3057.48526964,OUT017
NCU53,2572.30845889,OUT018
NCW30,4057.16784071,OUT013
NCM26,4087.828293,OUT027
FDV50,3009.3825825,OUT027
FDW15,2483.87106785,OUT049
FDI35,5107.06326573,OUT027
FDO11,3991.40280435,OUT017
FDN48,1526.82082173,OUT046
NCA17,2483.87106785,OUT049
NCN54,1432.88243269,OUT013
FDP22,783.254138116,OUT013
NCB54,2024.96203332,OUT035
FDD08,665.742829818,OUT045
DRM48,128.974790356,OUT010
FDG41,2916.83422558,OUT027
FDE44,1063.58331559,OUT027
FDE26,2460.62768669,OUT035
NCS38,1927.50044842,OUT013
NCJ54,3614.27772929,OUT018
FDI40,244.837768831,OUT019
FDN45,3572.36151848,OUT018
FDU43,3887.79149881,OUT046
FDI04,524.941145033,OUT010
NCC07,1569.69481744,OUT018
NCC07,245.153454252,OUT019
NCD18,3831.48812744,OUT045
FDU55,4083.49163776,OUT035
FDX59,665.742829818,OUT035
FDR52,3061.19498399,OUT049
NCP17,1207.41675772,OUT013
FDQ32,2015.94812621,OUT045
NCT17,3058.73633799,OUT049
FDO10,921.596071739,OUT049
FDE32,665.742829818,OUT049
FDN44,2554.7597923,OUT045
FDH02,1483.84647591,OUT035
FDK60,1546.517881,OUT013
FDS24,209.953176903,OUT019
FDL03,560.012823228,OUT010
FDB46,5848.53591723,OUT027
FDO48,3757.74058339,OUT049
FDZ39,1569.69481744,OUT049
FDT02,1008.99894789,OUT027
FDC50,1546.12204207,OUT013
FDP39,770.926142955,OUT035
DRG15,1013.86005237,OUT018
FDP10,1569.69481744,OUT018
FDF53,4974.72681722,OUT027
FDN34,2793.76168698,OUT045
FDK02,2013.36223569,OUT045
FDC23,2861.60764345,OUT045
FDJ10,282.545117104,OUT019
FDE53,1571.9664195,OUT035
FDR25,4078.36866027,OUT035
FDW50,2575.12725317,OUT046
FDS09,754.642200921,OUT049
FDW49,430.413368854,OUT010
FDU51,2928.36111183,OUT046
FDF28,2024.96203332,OUT018
NCY30,2962.68415388,OUT018
FDD44,4084.15862476,OUT045
FDX09,2878.89148321,OUT017
NCF30,2024.96203332,OUT013
FDZ50,482.665653845,OUT019
FDW37,1534.30071978,OUT013
FDD11,4021.31339819,OUT049
DRH39,1148.93682461,OUT018
FDA36,3058.73633799,OUT049
NCG43,1524.66071419,OUT049
FDF02,1569.69481744,OUT035
FDP57,2847.9557139,OUT027
NCE42,3824.66845356,OUT017
NCR38,5848.53591723,OUT027
FDP03,280.670547507,OUT019
FDO51,670.157448085,OUT035
NCQ42,2027.86158116,OUT046
NCM41,1504.64454837,OUT046
FDH48,2494.28791561,OUT027
DRF60,3861.49969632,OUT046
FDJ27,1564.70977859,OUT035
FDQ14,2491.37455671,OUT013
FDN27,1962.75474986,OUT017
NCQ02,3058.73633799,OUT046
FDJ33,2024.96203332,OUT049
FDP07,5741.82390199,OUT027
DRE01,3879.9176355,OUT049
FDU36,1541.4172921,OUT045
FDL28,3818.16267359,OUT017
NCX53,2047.52849332,OUT046
FDZ39,1569.69481744,OUT013
NCP42,3058.73633799,OUT013
FDJ14,1351.4264159,OUT035
FDK04,917.36591301,OUT049
NCC19,3058.73633799,OUT017
FDS09,776.672619022,OUT018
FDZ02,1541.4172921,OUT046
FDD35,2015.94812621,OUT018
NCY42,2460.62768669,OUT017
FDB05,3896.73460587,OUT045
FDF20,3061.19498399,OUT035
NCO41,1541.4172921,OUT018
FDC40,2035.21581292,OUT027
FDV58,3061.53311852,OUT045
FDZ57,2027.86158116,OUT045
DRM35,2947.19054484,OUT046
DRN36,1535.51291849,OUT018
FDQ13,1414.59665286,OUT046
DRO35,267.073024646,OUT010
NCD43,1569.69481744,OUT035
FDA51,1937.74402523,OUT018
NCX17,5848.53591723,OUT027
NCZ17,670.157448085,OUT049
FDR11,4228.74607673,OUT027
FDW34,3880.2563103,OUT049
FDN50,1529.49802508,OUT017
FDS09,739.498786901,OUT046
FDS48,2491.37455671,OUT018
FDL44,2568.00043031,OUT049
DRF48,3056.01945942,OUT018
FDA14,2483.87106785,OUT018
NCD30,1541.4172921,OUT049
FDI16,764.855678357,OUT017
NCG06,4080.49813396,OUT035
DRZ24,2010.25626466,OUT035
NCS17,1538.39199737,OUT045
FDB37,3905.41065825,OUT045
FDE10,2027.86158116,OUT035
FDC57,3057.48526964,OUT045
FDM12,3054.76839108,OUT018
FDE24,2030.79542798,OUT049
FDW22,3748.29196569,OUT045
DRD01,1185.32387834,OUT027
NCZ18,5848.53591723,OUT027
FDN49,670.157448085,OUT045
FDR22,1927.50044842,OUT035
FDV08,128.974790356,OUT019
FDY39,3058.73633799,OUT046
FDV36,2024.96203332,OUT049
FDO60,705.772820395,OUT045
FDU04,3009.3825825,OUT027
FDR20,1061.05784309,OUT027
FDW19,266.257930089,OUT019
FDU40,3059.94391565,OUT049
FDK15,1541.4172921,OUT045
DRF15,2491.37455671,OUT035
FDQ25,2860.87493646,OUT017
FDI48,128.974790356,OUT019
FDS49,1328.46460646,OUT046
FDV22,2544.56972194,OUT046
NCV42,1579.1923584,OUT046
FDX26,3057.48526964,OUT046
FDI33,1501.06322224,OUT018
FDZ14,2015.94812621,OUT049
FDG10,1022.17974141,OUT013
FDM38,738.725655527,OUT018
FDG26,5848.53591723,OUT027
FDH46,1564.70977859,OUT035
FDN13,1541.4172921,OUT018
FDU57,2483.87106785,OUT035
NCI06,2967.37398569,OUT046
FDM38,859.307085005,OUT045
NCG42,276.998110111,OUT010
FDL39,2974.47729647,OUT045
FDT31,508.396980035,OUT019
FDV59,3694.81311574,OUT013
FDB49,1557.39657409,OUT035
FDD58,1564.70977859,OUT049
DRN59,725.688189262,OUT046
FDX48,2495.69117548,OUT049
FDQ11,4038.83371418,OUT049
FDY12,857.671345186,OUT049
FDQ11,4051.53365745,OUT045
DRI11,1944.77227362,OUT017
FDY32,4246.19695411,OUT027
FDS51,1004.76785674,OUT045
FDR19,360.010948244,OUT010
DRB13,3056.01945942,OUT018
FDS21,1041.65990382,OUT035
FDQ40,2860.87493646,OUT045
NCE55,2860.87493646,OUT013
FDX43,4260.00868845,OUT027
FDS12,2024.96203332,OUT049
DRK01,2826.45752755,OUT027
FDN25,915.888359523,OUT017
FDB60,3061.19498399,OUT046
FDQ13,1397.17940167,OUT017
DRK13,3062.78418687,OUT045
DRF25,659.67236522,OUT018
NCD42,128.974790356,OUT019
FDW25,1435.21576387,OUT045
NCV29,4876.34295111,OUT027
NCK42,3687.71811143,OUT035
DRJ13,4228.74607673,OUT027
DRD15,3809.73983959,OUT017
FDM27,2506.49674243,OUT045
FDZ50,3056.01945942,OUT018
FDC04,3881.4582856,OUT046
FDF50,3058.73633799,OUT049
FDP15,4062.70178401,OUT045
FDK46,4086.081426,OUT035
FDZ56,2750.61726186,OUT018
FDY60,2196.93766836,OUT049
FDB10,3869.60857029,OUT035
FDR57,2501.70680817,OUT045
FDU58,3058.73633799,OUT049
FDH02,1483.63623256,OUT046
FDP48,3061.19498399,OUT013
FDI46,4008.36517432,OUT035
FDW56,3061.19498399,OUT013
NCM19,265.640668766,OUT010
FDS50,5848.53591723,OUT027
FDK24,728.3582689,OUT013
FDO36,3004.51134756,OUT017
FDK45,2920.49022676,OUT027
NCL05,681.997663177,OUT045
FDL32,1930.30579801,OUT018
FDA28,2024.96203332,OUT049
FDY36,1105.45383601,OUT018
FDP32,2027.86158116,OUT018
FDL50,2015.94812621,OUT046
DRC24,2491.37455671,OUT049
NCS18,1571.9664195,OUT017
FDD16,1105.65957658,OUT017
NCV18,1513.24823928,OUT013
FDX07,3057.48526964,OUT046
NCZ05,2850.21343834,OUT027
NCI31,712.103435541,OUT013
FDK14,1402.58943334,OUT049
NCR06,670.982653131,OUT045
NCF54,2862.08251412,OUT049
DRG23,364.818483469,OUT010
FDD53,670.982653131,OUT046
NCM31,3009.3825825,OUT027
FDT16,4082.11544125,OUT017
FDR40,1305.87064605,OUT035
DRG25,3058.73633799,OUT017
FDT10,1007.4388169,OUT035
FDY32,2571.71014466,OUT013
FDN50,1529.49802508,OUT035
FDZ35,247.289879029,OUT019
NCP54,2015.94812621,OUT045
NCD07,1686.04536332,OUT035
FDS02,3057.14779104,OUT018
DRN59,726.47749353,OUT018
DRB24,2501.70680817,OUT013
FDP37,3009.3825825,OUT027
DRB01,3056.01945942,OUT018
FDR47,3057.48526964,OUT046
NCM31,279.267381107,OUT010
NCF06,5848.53591723,OUT027
NCV17,3009.3825825,OUT027
FDS10,2930.09787294,OUT049
FDN52,1445.21618404,OUT035
FDZ48,1930.30579801,OUT013
FDJ48,3993.17555164,OUT049
DRB13,5340.04035733,OUT027
FDV59,3701.74672034,OUT017
FDL32,1659.02825338,OUT035
FDZ12,2050.46781414,OUT035
NCR06,1013.41356616,OUT027
FDP51,2005.39661785,OUT017
FDY22,2050.46781414,OUT013
FDZ38,2846.105629,OUT049
NCO54,912.867273976,OUT035
FDR23,2860.87493646,OUT035
FDM38,914.344827463,OUT049
FDS25,1770.93234731,OUT013
FDZ22,1499.30373523,OUT013
FDZ20,568.370549876,OUT019
FDD45,227.160964185,OUT010
FDN03,3982.32235871,OUT049
NCW30,4066.60647633,OUT046
FDY24,1256.10566404,OUT027
FDJ26,569.952995908,OUT019
FDM15,2491.37455671,OUT049
NCW54,1257.10922337,OUT027
FDA23,1551.74826678,OUT045
FDA39,128.974790356,OUT019
FDZ12,2460.62768669,OUT017
NCB42,1942.46091028,OUT046
FDL16,731.351276866,OUT046
FDO24,380.511966409,OUT019
NCP42,3058.73633799,OUT046
FDR19,2483.87106785,OUT018
DRL01,3821.83655729,OUT045
FDV37,3117.14529985,OUT046
FDI41,364.853737313,OUT010
FDF58,1048.54748898,OUT049
NCF43,2050.46781414,OUT018
FDN02,3418.1368079,OUT049
NCP41,1571.9664195,OUT035
NCY17,1059.61754334,OUT027
FDL58,5848.53591723,OUT027
NCA30,5159.38276108,OUT027
FDE46,2486.7375554,OUT018
FDY38,3813.51515507,OUT035
NCH29,2833.55250074,OUT027
FDO20,4022.10574785,OUT045
FDP44,1569.69481744,OUT018
FDM02,2686.72943387,OUT027
FDJ14,2086.28033169,OUT027
FDH04,210.342866279,OUT010
DRK23,3997.83381161,OUT046
NCW05,1571.9664195,OUT046
FDF12,2483.87106785,OUT049
FDL51,569.381551236,OUT019
FDN03,3790.04007286,OUT018
DRJ37,2486.7375554,OUT049
FDM12,499.26034456,OUT019
FDA16,3771.09970134,OUT045
NCB07,3061.53311852,OUT017
NCI17,234.944550163,OUT019
FDR51,2482.13430674,OUT046
FDJ55,3786.3394774,OUT045
NCZ17,714.022095431,OUT013
FDU25,1107.29025827,OUT013
NCG18,1569.69481744,OUT045
DRM11,4074.93983191,OUT017
FDH16,1522.25713241,OUT035
FDZ04,1025.00774017,OUT018
NCX53,2050.46781414,OUT035
FDX38,1062.25452435,OUT027
FDX09,2879.6133681,OUT046
NCW05,1571.9664195,OUT018
NCS41,3058.73633799,OUT017
FDI26,2877.1547221,OUT046
NCZ41,3009.3825825,OUT027
NCK06,2015.94812621,OUT046
FDX23,2833.55250074,OUT027
NCA42,2544.56972194,OUT046
FDC20,906.919430289,OUT049
DRC49,2457.9789661,OUT018
FDX01,1952.43588186,OUT013
FDC08,3807.611668,OUT045
FDC02,4078.60257745,OUT017
FDK10,2948.92730595,OUT045
DRC24,2495.69117548,OUT013
FDW16,231.316175808,OUT019
NCU06,3605.55694811,OUT018
DRA59,3058.73633799,OUT045
FDR24,229.287503584,OUT019
DRL35,664.912188533,OUT018
FDA49,1520.83452089,OUT013
NCC55,665.742829818,OUT046
DRD24,299.765659047,OUT019
NCE55,2876.3153284,OUT049
FDT33,2727.86684046,OUT045
NCT53,2575.02533746,OUT013
FDS26,4072.19039987,OUT046
FDL22,1519.06747339,OUT018
FDP44,1569.69481744,OUT017
FDC52,2483.87106785,OUT018
FDI53,381.71247667,OUT010
FDZ23,3059.94391565,OUT046
NCT18,3061.19498399,OUT013
FDR13,1952.43588186,OUT046
FDB09,271.329780363,OUT010
FDZ60,1576.65042702,OUT013
FDB11,3780.30922252,OUT046
FDC10,2005.39661785,OUT018
FDW56,3061.19498399,OUT035
FDK14,2337.01269798,OUT027
DRE27,2833.55250074,OUT027
FDA38,3879.03710496,OUT017
FDT11,3058.73633799,OUT045
FDP15,4062.70178401,OUT035
FDV27,1453.10661637,OUT035
FDS36,2905.72397121,OUT027
FDY40,1062.25452435,OUT027
NCF19,739.498786901,OUT049
FDF53,3057.48526964,OUT045
FDS14,4132.26067508,OUT027
FDE56,1111.47524864,OUT046
FDZ19,2878.89148321,OUT035
FDZ46,1686.04536332,OUT013
FDR16,3679.31822516,OUT046
FDG29,664.086983487,OUT018
NCE30,3685.64374716,OUT017
FDZ40,887.698977421,OUT046
FDG58,2501.70680817,OUT018
DRH03,1546.12204207,OUT013
FDZ47,1541.4172921,OUT045
FDV04,2546.30648305,OUT018
FDZ10,2024.96203332,OUT018
FDG46,1930.30579801,OUT017
NCF07,1541.4172921,OUT045
FDY44,3058.73633799,OUT035
FDB21,3879.6263645,OUT013
FDS20,3058.73633799,OUT035
FDS49,1326.39226889,OUT049
FDX55,5848.53591723,OUT027
NCQ02,3056.01945942,OUT018
FDR25,4066.96157243,OUT013
DRG39,905.441876802,OUT045
FDB46,3674.48625996,OUT046
NCC30,2944.95935904,OUT018
FDE58,2005.39661785,OUT035
FDC05,558.510495587,OUT019
FDY15,2541.16456559,OUT046
FDG14,2482.13430674,OUT046
FDL08,3883.10999943,OUT049
FDQ47,712.103435541,OUT013
FDN12,1637.72035197,OUT035
FDW10,2880.22140895,OUT013
FDD02,1952.43588186,OUT035
FDX35,570.940155654,OUT010
FDT35,2759.64272109,OUT046
DRN47,446.274701097,OUT019
FDB11,570.721549744,OUT010
FDN20,2709.38783633,OUT045
FDB59,3122.51255928,OUT035
FDJ58,2860.87493646,OUT045
FDU60,2751.59737932,OUT046
FDS03,1071.13927231,OUT049
FDU40,511.910977593,OUT019
DRH15,728.656569477,OUT049
FDD04,3993.36634471,OUT027
FDQ01,4002.7643683,OUT046
FDF28,2024.96203332,OUT035
FDD22,266.637288945,OUT010
FDY19,1952.43588186,OUT046
FDN33,1529.49802508,OUT035
FDV36,2024.96203332,OUT035
FDW01,365.419738581,OUT010
FDJ28,3058.73633799,OUT049
FDB17,2951.38595195,OUT035
FDM40,2044.59392396,OUT049
FDV46,2030.79542798,OUT045
FDQ44,2002.5575144,OUT049
NCD42,665.742829818,OUT046
DRH37,2568.7223152,OUT046
FDR10,2568.00043031,OUT018
NCD06,1061.05784309,OUT027
FDI53,2561.86272081,OUT046
FDG16,3685.13813009,OUT035
DRB25,1571.9664195,OUT046
FDY09,2859.13817535,OUT046
FDX48,2495.69117548,OUT045
FDC03,516.800521809,OUT010
FDT47,1541.4172921,OUT035
FDW44,4267.95610119,OUT027
FDT24,1131.29819825,OUT017
FDT12,569.144702691,OUT019
NCS38,1933.09563489,OUT035
FDO39,3058.73633799,OUT035
FDA13,667.661489707,OUT046
FDO48,3770.44052667,OUT035
DRJ01,2554.7597923,OUT017
FDD53,664.086983487,OUT018
NCT05,4035.49372325,OUT049
FDQ51,726.807466249,OUT045
FDU60,2678.14740565,OUT013
FDC59,1092.16065569,OUT046
FDP36,782.004605956,OUT035
NCM19,1675.85819092,OUT017
FDL16,681.997663177,OUT035
FDE50,3054.76839108,OUT018
NCR18,728.3582689,OUT013
NCD30,1541.4172921,OUT035
FDH31,1554.2681861,OUT013
FDD56,422.631429511,OUT019
FDC47,3798.1877583,OUT049
FDZ21,1538.39199737,OUT045
FDM01,1569.69481744,OUT049
FDF24,1497.54851472,OUT013
FDW23,661.591025109,OUT017
FDY52,1025.00774017,OUT018
DRH37,4246.19695411,OUT027
DRO47,2920.49022676,OUT027
FDR25,4065.66871699,OUT049
FDQ24,5848.53591723,OUT027
DRJ51,3616.67729919,OUT018
NCU06,3813.01717527,OUT035
NCV18,1401.83381386,OUT018
NCC06,3009.3825825,OUT027
FDZ01,1569.69481744,OUT018
FDT14,2010.25626466,OUT017
FDD11,566.040405168,OUT019
FDN09,3904.7208965,OUT017
NCO18,431.241045327,OUT010
FDZ50,3058.73633799,OUT045
FDS44,3874.84126386,OUT013
FDI36,3062.78418687,OUT045
FDA26,570.940155654,OUT010
NCY53,1811.47135208,OUT049
FDF32,3122.51255928,OUT049
FDF59,275.276475554,OUT010
FDB20,1225.94292676,OUT046
DRH11,917.327442919,OUT035
FDT03,3059.94391565,OUT049
NCH06,3895.75398711,OUT035
FDR55,3058.73633799,OUT049
FDI10,2858.66234463,OUT035
FDZ12,2047.52849332,OUT045
FDM12,3059.94391565,OUT049
DRB25,1571.9664195,OUT045
NCS41,3058.73633799,OUT013
NCT53,2569.25149865,OUT049
NCD55,716.518053809,OUT013
FDY08,2047.52849332,OUT049
NCP55,914.344827463,OUT049
FDA33,2483.87106785,OUT013
FDQ33,2483.87106785,OUT013
FDE45,4876.34295111,OUT027
FDT26,2015.94812621,OUT013
NCV53,3880.63929898,OUT049
FDK60,2833.55250074,OUT027
NCJ29,1414.59665286,OUT046
FDI15,4078.36866027,OUT045
FDX21,1647.22507307,OUT013
FDV49,565.576510558,OUT019
DRO59,1326.47376016,OUT046
FDZ14,2015.94812621,OUT045
FDP32,3009.3825825,OUT027
FDC33,3071.86862359,OUT017
FDT14,269.543771568,OUT010
NCN54,2010.05965302,OUT027
FDR57,4098.46197447,OUT027
DRK12,665.742829818,OUT046
FDX52,3058.73633799,OUT049
FDX08,431.65643854,OUT010
FDP10,237.86443374,OUT010
NCP50,1303.24886228,OUT045
NCL06,4071.02165969,OUT013
FDP25,3725.71008457,OUT013
FDE53,1569.69481744,OUT013
FDL27,1063.54906784,OUT017
FDC35,3584.35249914,OUT049
DRJ47,415.379055645,OUT010
FDD16,1209.19121697,OUT018
NCN42,2483.87106785,OUT049
FDC38,3009.3825825,OUT027
NCO07,3684.6065509,OUT045
FDQ20,667.661489707,OUT049
FDI32,1930.30579801,OUT046
FDN20,385.146653232,OUT010
DRJ51,5848.53591723,OUT027
FDU08,1541.4172921,OUT045
DRN37,383.83341818,OUT019
FDD05,269.725297911,OUT010
FDW15,2482.13430674,OUT046
FDI52,2024.96203332,OUT046
DRM11,4069.05956252,OUT049
NCO06,665.742829818,OUT045
FDU38,3061.19498399,OUT049
FDU59,2569.25149865,OUT018
FDJ10,2030.79542798,OUT046
FDM13,2027.86158116,OUT049
NCJ30,385.093192385,OUT019
FDM45,2015.94812621,OUT018
FDP36,737.843279408,OUT045
NCD30,227.921734139,OUT010
FDN48,1533.62094161,OUT017
FDY32,2566.05812793,OUT049
FDU47,2047.52849332,OUT046
FDF17,554.064544947,OUT019
FDP34,2539.24142618,OUT017
FDA47,2569.25149865,OUT049
DRD27,2833.55250074,OUT027
FDW38,912.867273976,OUT045
FDZ15,279.162913254,OUT019
FDZ03,5159.38276108,OUT027
NCN19,3058.73633799,OUT049
FDG02,3058.73633799,OUT035
FDS31,3058.73633799,OUT035
FDW43,571.040970891,OUT019
FDZ47,237.730274662,OUT010
FDO57,2559.80132765,OUT017
NCL07,716.518053809,OUT013
NCV42,1647.22507307,OUT013
FDP40,1770.93234731,OUT017
FDP48,478.932834762,OUT019
FDH21,2559.80132765,OUT017
NCP02,998.261814213,OUT049
FDK24,728.656569477,OUT049
FDC41,1107.65042288,OUT045
FDF08,1443.31909661,OUT017
FDO49,776.672619022,OUT017
FDS56,5848.53591723,OUT027
FDX46,1019.25094816,OUT018
FDQ07,3731.64352975,OUT013
FDC32,222.096211627,OUT010
FDT21,565.576510558,OUT019
FDG58,2495.69117548,OUT045
FDW14,1446.32887817,OUT049
DRA12,3009.3825825,OUT027
FDV27,1529.42593318,OUT013
DRD25,1768.55481285,OUT013
DRF48,5159.38276108,OUT027
FDX24,1526.82082173,OUT017
DRJ51,3813.55065434,OUT046
FDE45,2974.47729647,OUT045
FDE14,1557.39657409,OUT046
FDG53,2030.79542798,OUT045
FDT08,2482.13430674,OUT046
DRC27,5848.53591723,OUT027
FDG20,2876.3153284,OUT035
FDC21,1571.9664195,OUT046
FDV31,2876.17460464,OUT018
FDB58,2047.52849332,OUT045
FDV23,2024.96203332,OUT046
FDA25,245.629299125,OUT019
FDC15,2553.02303119,OUT046
FDU47,2030.79542798,OUT049
FDE23,777.71188259,OUT013
FDS08,2881.35012921,OUT013
FDW03,2850.21343834,OUT027
FDJ60,2568.00043031,OUT018
FDM34,2027.86158116,OUT017
FDW33,1569.69481744,OUT013
FDZ40,1016.72169465,OUT013
FDE33,1347.26370343,OUT018
NCC06,274.764837135,OUT010
FDU11,1985.98609235,OUT046
FDL44,2568.00043031,OUT017
NCZ29,2027.86158116,OUT017
FDG28,569.628520639,OUT010
FDL12,996.783898524,OUT018
FDD52,1579.1923584,OUT017
FDO15,1222.21478275,OUT013
NCN29,1063.58331559,OUT027
FDW36,1571.9664195,OUT013
FDB21,3878.48596485,OUT046
FDZ28,2027.86158116,OUT013
FDY10,1940.20533809,OUT035
DRG39,863.038914252,OUT017
FDN28,1569.69481744,OUT013
FDV15,1569.69481744,OUT035
DRI13,3698.69810711,OUT035
FDH20,1541.4172921,OUT046
FDY51,3738.14991571,OUT013
FDE16,3577.34044273,OUT013
FDX40,659.67236522,OUT018
FDC48,1347.26370343,OUT018
FDS14,2504.75998132,OUT046
FDX56,3683.27473116,OUT017
FDI10,2856.92558352,OUT046
FDI14,2050.46781414,OUT013
DRM48,712.103435541,OUT013
NCH07,4228.74607673,OUT027
FDY26,3676.31102359,OUT013
FDD02,2930.69058619,OUT027
FDM12,3059.94391565,OUT046
DRF01,364.639483256,OUT010
FDV36,2024.96203332,OUT046
DRI59,3759.6926135,OUT013
FDV03,2509.16838476,OUT018
FDO39,3058.73633799,OUT017
NCB07,3055.8967227,OUT018
FDH38,2927.14848286,OUT027
FDZ13,735.37998233,OUT035
NCZ30,2015.94812621,OUT046
NCA06,665.742829818,OUT035
FDB04,1447.41627641,OUT049
FDN50,1546.53101908,OUT013
NCG06,4037.57234234,OUT049
NCY17,676.622452251,OUT018
FDC23,2928.36111183,OUT046
FDK33,3674.21561941,OUT049
FDR03,3647.64500977,OUT049
FDZ07,1060.97449678,OUT045
FDO38,1433.50263243,OUT013
FDS59,1571.9664195,OUT046
DRM11,566.545921361,OUT019
FDX52,5736.29956074,OUT027
DRJ35,984.65590514,OUT018
NCP53,3882.34757051,OUT046
FDW15,364.873527785,OUT019
DRI47,2449.54578942,OUT045
DRZ11,2015.94812621,OUT035
FDS02,3058.73633799,OUT013
DRD49,3676.19634497,OUT018
FDW38,830.453551898,OUT049
FDR21,430.215568962,OUT019
FDE40,1209.40760402,OUT013
FDI02,1647.22507307,OUT045
FDQ04,670.157448085,OUT045
FDY14,4066.27194256,OUT017
NCT54,1541.4172921,OUT046
DRD25,1683.68932082,OUT017
DRE01,3892.61757878,OUT045
FDJ12,563.546123986,OUT010
NCZ05,1569.69481744,OUT049
DRB25,258.788119087,OUT019
NCC31,2542.9013267,OUT045
FDM16,1121.52052197,OUT045
DRG11,1569.69481744,OUT049
FDV24,4055.28840061,OUT027
FDV43,681.997663177,OUT046
FDG05,2495.69117548,OUT018
FDV23,270.111783053,OUT010
FDI58,1524.47746215,OUT018
FDQ11,4064.39478863,OUT017
FDC05,5829.84381073,OUT027
FDF40,3886.85718849,OUT013
FDU02,3596.02451514,OUT018
FDT32,3059.94391565,OUT013
NCF06,4073.87694168,OUT017
FDT46,802.5575229,OUT013
FDR58,222.685651165,OUT010
FDY04,2566.2636692,OUT046
FDT58,2679.39847399,OUT045
FDE46,2491.37455671,OUT049
DRH11,917.327442919,OUT017
DRI51,2855.67451518,OUT046
FDC35,3415.17609878,OUT017
FDP45,4004.97608031,OUT035
FDC45,2758.61208302,OUT017
FDU01,3057.48526964,OUT045
FDJ53,269.543771568,OUT010
FDJ46,2860.87493646,OUT017
FDX07,3057.48526964,OUT013
NCI30,3885.53631116,OUT049
FDE47,3009.3825825,OUT027
FDV48,1303.24886228,OUT045
FDN16,245.629299125,OUT019
FDM52,2483.87106785,OUT013
FDA32,5848.53591723,OUT027
FDH05,3816.94749698,OUT017
FDW25,202.102202724,OUT010
FDQ09,1935.55947934,OUT046
NCM17,128.974790356,OUT010
DRM59,2493.95441437,OUT046
FDV47,2337.01269798,OUT027
DRE15,1084.61079257,OUT035
FDS25,251.58377672,OUT010
NCZ05,1569.69481744,OUT018
NCV05,367.182581957,OUT019
DRM37,3062.78418687,OUT046
FDV58,5736.29956074,OUT027
FDN22,5848.53591723,OUT027
NCO06,665.742829818,OUT049
FDT56,129.32687981,OUT019
FDM02,1529.06566866,OUT013
FDA09,3004.02565479,OUT046
NCC06,2024.96203332,OUT035
NCL54,2860.87493646,OUT049
NCB55,941.947413772,OUT017
FDB12,1569.69481744,OUT017
NCA54,2947.6762376,OUT049
NCS38,1942.46091028,OUT049
FDC02,4072.72230805,OUT049
FDK44,418.616511695,OUT019
FDE16,3588.74753056,OUT035
NCS05,2027.86158116,OUT035
FDZ59,2679.39847399,OUT045
FDI20,3674.80762867,OUT017
FDQ14,2489.6377956,OUT046
FDF53,3019.20057291,OUT017
FDW25,1438.99053682,OUT017
NCQ43,253.913897894,OUT010
FDX52,3058.73633799,OUT013
FDE28,3808.67111482,OUT045
FDN15,2030.79542798,OUT017
FDO28,1985.98609235,OUT017
FDQ33,2491.37455671,OUT045
FDM22,128.974790356,OUT010
FDJ03,726.47749353,OUT017
FDI16,905.441876802,OUT045
FDI09,5848.53591723,OUT027
FDX55,3687.29101928,OUT013
FDS23,3009.3825825,OUT027
DRC12,3057.48526964,OUT045
FDH41,3677.52964145,OUT049
FDN01,2860.87493646,OUT013
FDV55,2457.9789661,OUT045
NCJ19,1022.17974141,OUT013
NCY29,128.974790356,OUT010
FDP03,2015.94812621,OUT018
FDZ52,1647.22507307,OUT045
FDH31,236.179513729,OUT010
FDQ19,3698.69629717,OUT018
FDS15,1569.69481744,OUT035
FDN32,3057.48526964,OUT017
FDH32,1541.4172921,OUT049
FDF33,1579.1923584,OUT017
FDJ22,3057.48526964,OUT046
FDG56,130.047297856,OUT010
FDC05,3058.73633799,OUT046
FDK09,3786.35283652,OUT013
NCV29,2876.3153284,OUT045
NCC43,569.558566588,OUT019
NCA42,2522.57398667,OUT049
FDC10,1962.75474986,OUT046
FDC16,1527.28678893,OUT013
NCL17,2044.59392396,OUT013
FDA51,1937.74402523,OUT035
FDW01,2491.37455671,OUT017
NCF30,2027.86158116,OUT045
FDN49,716.518053809,OUT013
FDY20,1492.30967711,OUT045
FDC15,2509.16838476,OUT045
FDY24,887.698977421,OUT046
NCG43,1535.51291849,OUT017
FDA48,3749.90122868,OUT013
NCF55,659.67236522,OUT017
FDL38,1492.30967711,OUT049
NCQ29,3868.31430826,OUT018
FDC34,2522.57398667,OUT017
FDP36,1096.58162245,OUT027
FDN50,224.72624438,OUT010
FDO23,1535.51291849,OUT049
FDT56,1024.97081674,OUT013
FDT13,5166.76028594,OUT027
