Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDT37,3732.52373654,OUT018
FDZ45,3257.11037681,OUT017
FDO40,2556.25530084,OUT035
FDM57,2873.18425464,OUT027
DRG36,2813.74106119,OUT017
FDY36,-731.752627403,OUT010
DRL60,3853.29924538,OUT027
FDS25,-114.644138739,OUT019
DRF49,3230.56425445,OUT027
FDP16,3814.76831248,OUT045
FDS60,2981.28421245,OUT049
FDU15,2156.93199849,OUT027
FDK43,2038.140538,OUT046
FDN25,1009.80533802,OUT046
FDE53,1790.58387562,OUT049
FDB22,2506.37412462,OUT013
FDE39,2025.13438683,OUT017
FDX35,3771.67586255,OUT035
NCG54,2767.67593066,OUT049
FDH27,2465.79587998,OUT035
NCK42,3426.35193392,OUT013
FDS25,1866.57325093,OUT049
FDI10,2505.57471584,OUT018
FDU35,1778.31639107,OUT035
FDI04,3291.12509129,OUT017
DRK23,4098.58197027,OUT035
FDB53,445.828275425,OUT019
FDY02,4264.95048675,OUT049
FDM60,882.517202404,OUT035
NCJ31,1795.20487277,OUT010
DRP35,2106.30994355,OUT017
NCQ30,1659.53056294,OUT018
DRL11,594.975364161,OUT010
FDU01,3046.21320181,OUT013
FDR39,3013.69051561,OUT035
FDO08,2680.68764623,OUT046
FDC02,4050.15406061,OUT045
NCZ29,2153.26113019,OUT035
FDF29,235.277555783,OUT010
FDZ23,3110.31596529,OUT017
NCU53,2324.33298247,OUT018
NCW30,4090.65062898,OUT013
NCM26,3899.72551324,OUT027
FDV50,3415.3813925,OUT027
FDW15,2472.16420824,OUT049
FDI35,4359.05213982,OUT027
FDO11,4077.8323669,OUT017
FDN48,1492.14042437,OUT046
NCA17,2481.66530912,OUT049
NCN54,1300.69522362,OUT013
FDP22,910.707649792,OUT013
NCB54,2138.38568585,OUT035
FDD08,577.299697178,OUT045
DRM48,-1335.30300618,OUT010
FDG41,3266.57336367,OUT027
FDE44,2248.84343953,OUT027
FDE26,2432.03136493,OUT035
NCS38,1820.47380704,OUT013
NCJ54,3343.12862574,OUT018
FDI40,-288.747777123,OUT019
FDN45,3259.16530713,OUT018
FDU43,3838.44906815,OUT046
FDI04,1244.44026297,OUT010
NCC07,1390.09266379,OUT018
NCC07,-234.396940652,OUT019
NCD18,3588.31176022,OUT045
FDU55,4236.20034569,OUT035
FDX59,751.655146671,OUT035
FDR52,3156.63815783,OUT049
NCP17,1079.22989833,OUT013
FDQ32,1934.8319493,OUT045
NCT17,3061.06749525,OUT049
FDO10,1111.85337536,OUT049
FDE32,731.994528515,OUT049
FDN44,2463.85813441,OUT045
FDH02,1641.69970756,OUT035
FDK60,1676.61716099,OUT013
FDS24,-454.124724632,OUT019
FDL03,1293.34401789,OUT010
FDB46,4854.44006032,OUT027
FDO48,3667.85442162,OUT049
FDZ39,1814.91341,OUT049
FDT02,2069.43875655,OUT027
FDC50,1547.88949207,OUT013
FDP39,996.839404779,OUT035
DRG15,709.97817821,OUT018
FDP10,1381.83731477,OUT018
FDF53,4378.35045628,OUT027
FDN34,2702.59074176,OUT045
FDK02,1857.81220911,OUT045
FDC23,2748.09269432,OUT045
FDJ10,347.754580069,OUT019
FDE53,1869.75424366,OUT035
FDR25,4377.97239151,OUT035
FDW50,2631.21074258,OUT046
FDS09,990.324708686,OUT049
FDW49,908.152134868,OUT010
FDU51,2876.18970326,OUT046
FDF28,1784.79636075,OUT018
NCY30,2555.54994833,OUT018
FDD44,4077.18610214,OUT045
FDX09,2913.54826373,OUT017
NCF30,1999.73220804,OUT013
FDZ50,1082.30050054,OUT019
FDW37,1471.10655386,OUT013
FDD11,4137.34950193,OUT049
DRH39,949.508066435,OUT018
FDA36,3031.90940294,OUT049
NCG43,1572.13034148,OUT049
FDF02,1804.56944291,OUT035
FDP57,3103.09912284,OUT027
NCE42,3761.27718846,OUT017
NCR38,5401.06775726,OUT027
FDP03,150.497557744,OUT019
FDO51,912.874455245,OUT035
NCQ42,2034.80356694,OUT046
NCM41,1458.78325768,OUT046
FDH48,2850.35043239,OUT027
DRF60,3736.91009272,OUT046
FDJ27,1813.03006533,OUT035
FDQ14,2429.11171138,OUT013
FDN27,2016.562745,OUT017
NCQ02,2983.77791972,OUT046
FDJ33,2128.13505131,OUT049
FDP07,4565.56518,OUT027
DRE01,3867.00062061,OUT049
FDU36,1553.88085572,OUT045
FDL28,3774.52398773,OUT017
NCX53,2244.55687671,OUT046
FDZ39,1752.33379851,OUT013
NCP42,3107.60347942,OUT013
FDJ14,1524.48947784,OUT035
FDK04,1025.77638841,OUT049
NCC19,3155.6288666,OUT017
FDS09,620.577590101,OUT018
FDZ02,1653.60971706,OUT046
FDD35,1692.40976069,OUT018
NCY42,2383.62638315,OUT017
FDB05,3825.07446991,OUT045
FDF20,3241.44410738,OUT035
NCO41,1275.83947002,OUT018
FDC40,2790.08298934,OUT027
FDV58,3055.64920609,OUT045
FDZ57,2059.60393491,OUT045
DRM35,2834.56117459,OUT046
DRN36,1240.30729962,OUT018
FDQ13,1375.83025349,OUT046
DRO35,-69.4110021244,OUT010
NCD43,1812.14415863,OUT035
FDA51,1580.60669807,OUT018
NCX17,5096.89950288,OUT027
NCZ17,744.09224325,OUT049
FDR11,4014.10802375,OUT027
FDW34,3941.80455702,OUT049
FDN50,1659.13187279,OUT017
FDS09,873.7771064,OUT046
FDS48,2146.89701792,OUT018
FDL44,2699.81366562,OUT049
DRF48,2710.81793449,OUT018
FDA14,2085.81072324,OUT018
NCD30,1645.14179039,OUT049
FDI16,988.79619716,OUT017
NCG06,4208.26746368,OUT035
DRZ24,2072.76023973,OUT035
NCS17,1440.25090897,OUT045
FDB37,3807.32746226,OUT045
FDE10,2267.28214296,OUT035
FDC57,3009.93901152,OUT045
FDM12,2739.33981332,OUT018
FDE24,2328.90878438,OUT049
FDW22,3471.28467755,OUT045
DRD01,2361.31140664,OUT027
NCZ18,5407.67347209,OUT027
FDN49,652.793499279,OUT045
FDR22,2013.03146202,OUT035
FDV08,-1191.30847665,OUT019
FDY39,2986.82352078,OUT046
FDV36,2120.87204248,OUT049
FDO60,705.25349359,OUT045
FDU04,3440.4861184,OUT027
FDR20,2299.05191633,OUT027
FDW19,-79.7497261889,OUT019
FDU40,3178.53237946,OUT049
FDK15,1494.38676784,OUT045
DRF15,2555.44920883,OUT035
FDQ25,2909.97838603,OUT017
FDI48,-963.690669765,OUT019
FDS49,1258.87791774,OUT046
FDV22,2565.87141638,OUT046
NCV42,1731.30100785,OUT046
FDX26,2921.11843744,OUT046
FDI33,1190.63795505,OUT018
FDZ14,2081.84809274,OUT049
FDG10,1012.31908834,OUT013
FDM38,609.572527526,OUT018
FDG26,5494.72970718,OUT027
FDH46,1827.79505926,OUT035
FDN13,1314.26299294,OUT018
FDU57,2561.70050329,OUT035
NCI06,2822.37024657,OUT046
FDM38,847.509207243,OUT045
NCG42,140.393748758,OUT010
FDL39,2826.42912754,OUT045
FDT31,1142.6761298,OUT019
FDV59,3475.05177259,OUT013
FDB49,1815.25748621,OUT035
FDD58,1727.6552534,OUT049
DRN59,760.452256891,OUT046
FDX48,2583.46172364,OUT049
FDQ11,4171.71691711,OUT049
FDY12,1002.77163797,OUT049
FDQ11,4025.9158705,OUT045
DRI11,1949.07746325,OUT017
FDY32,4026.85822015,OUT027
FDS51,942.13638614,OUT045
FDR19,381.799925156,OUT010
DRB13,2776.9060952,OUT018
FDS21,1218.9988455,OUT035
FDQ40,2770.65813508,OUT045
NCE55,2799.83252113,OUT013
FDX43,4089.30885617,OUT027
FDS12,2080.83327825,OUT049
DRK01,2962.00366234,OUT027
FDN25,1061.60337882,OUT017
FDB60,3093.7800312,OUT046
FDQ13,1471.25586447,OUT017
DRK13,3017.20488449,OUT045
DRF25,318.656532984,OUT018
NCD42,-1226.39000196,OUT019
FDW25,1311.62689161,OUT045
NCV29,4281.84395199,OUT027
NCK42,3522.9765046,OUT035
DRJ13,3955.32706284,OUT027
DRD15,3756.37136769,OUT017
FDM27,2448.56948038,OUT045
FDZ50,2691.11411167,OUT018
FDC04,3832.69838107,OUT046
FDF50,3202.36870477,OUT049
FDP15,4009.74194764,OUT045
FDK46,4240.26531161,OUT035
FDZ56,2412.84172413,OUT018
FDY60,2442.64833867,OUT049
FDB10,3893.33901284,OUT035
FDR57,2463.05731021,OUT045
FDU58,3120.27323408,OUT049
FDH02,1495.75709269,OUT046
FDP48,2963.33339712,OUT013
FDI46,4123.55402711,OUT035
FDW56,3085.22811842,OUT013
NCM19,-176.438780899,OUT010
FDS50,4955.80939982,OUT027
FDK24,787.737072495,OUT013
FDO36,2968.08541674,OUT017
FDK45,3298.67150959,OUT027
NCL05,660.868671866,OUT045
FDL32,1571.76320041,OUT018
FDA28,2162.32520298,OUT049
FDY36,947.442715824,OUT018
FDP32,1762.09227482,OUT018
FDL50,2024.44009603,OUT046
DRC24,2507.52086096,OUT049
NCS18,1811.99398764,OUT017
FDD16,1334.48176219,OUT017
NCV18,1369.35662912,OUT013
FDX07,2996.99020483,OUT046
NCZ05,3101.40858254,OUT027
NCI31,629.999215773,OUT013
FDK14,1470.8875776,OUT049
NCR06,645.46636978,OUT045
NCF54,2820.84631494,OUT049
DRG23,472.193996005,OUT010
FDD53,740.538253505,OUT046
NCM31,3661.9994407,OUT027
FDT16,4282.55832599,OUT017
FDR40,1493.3607612,OUT035
DRG25,3028.65673051,OUT017
FDT10,1186.23784603,OUT035
FDY32,2614.69815687,OUT013
FDN50,1709.62526726,OUT035
FDZ35,-144.152055372,OUT019
NCP54,1869.28333913,OUT045
NCD07,1947.95746586,OUT035
FDS02,2873.45084965,OUT018
DRN59,530.673938943,OUT018
DRB24,2505.07671141,OUT013
FDP37,3452.96125593,OUT027
DRB01,2726.02178656,OUT018
FDR47,3104.41895223,OUT046
NCM31,326.341769648,OUT010
NCF06,5515.60591905,OUT027
NCV17,3527.58173195,OUT027
FDS10,2949.97011434,OUT049
FDN52,1584.84822252,OUT035
FDZ48,1850.23155879,OUT013
FDJ48,4031.80198538,OUT049
DRB13,4509.20901669,OUT027
FDV59,3546.0499512,OUT017
FDL32,1963.15993887,OUT035
FDZ12,2410.9088326,OUT035
NCR06,2140.67424274,OUT027
FDP51,2056.19552986,OUT017
FDY22,2327.73327002,OUT013
FDZ38,2822.91308191,OUT049
NCO54,1030.0422051,OUT035
FDR23,2923.77664701,OUT035
FDM38,1043.10003913,OUT049
FDS25,1855.41153233,OUT013
FDZ22,1394.40288124,OUT013
FDZ20,2138.30342647,OUT019
FDD45,-378.240320239,OUT010
FDN03,4071.94928984,OUT049
NCW30,4066.22585725,OUT046
FDY24,2410.34237121,OUT027
FDJ26,1495.14342948,OUT019
FDM15,2570.91391974,OUT049
NCW54,2388.71083935,OUT027
FDA23,1555.21927027,OUT045
FDA39,-1252.05548513,OUT019
FDZ12,2400.7692271,OUT017
NCB42,1847.90259529,OUT046
FDL16,753.410178489,OUT046
FDO24,596.807558184,OUT019
NCP42,3042.72159801,OUT046
FDR19,2085.32756781,OUT018
DRL01,3646.42054514,OUT045
FDV37,3188.22182824,OUT046
FDI41,473.86660064,OUT010
FDF58,1145.29900216,OUT049
NCF43,1980.63000945,OUT018
FDN02,3354.91164135,OUT049
NCP41,1855.5173276,OUT035
NCY17,2192.91345159,OUT027
FDL58,5671.24387201,OUT027
NCA30,4396.8419256,OUT027
FDE46,2134.03707753,OUT018
FDY38,3826.35793786,OUT035
NCH29,2986.59755737,OUT027
FDO20,3968.34140384,OUT045
FDP44,1420.61199165,OUT018
FDM02,2933.84957626,OUT027
FDJ14,2810.31536798,OUT027
FDH04,-422.290480951,OUT010
DRK23,3972.86114783,OUT046
NCW05,1672.27264593,OUT046
FDF12,2437.35563164,OUT049
FDL51,1515.70680142,OUT019
FDN03,3708.45389021,OUT018
DRJ37,2484.5153626,OUT049
FDM12,1125.75322263,OUT019
FDA16,3462.15286195,OUT045
NCB07,3187.12531355,OUT017
NCI17,-376.411294291,OUT019
FDR51,2414.38361254,OUT046
FDJ55,3542.79915996,OUT045
NCZ17,667.523760249,OUT013
FDU25,1026.60572606,OUT013
NCG18,1589.82374209,OUT045
DRM11,4181.50792069,OUT017
FDH16,1629.37814755,OUT035
FDZ04,744.472652148,OUT018
NCX53,2403.38428481,OUT035
FDX38,2308.60631833,OUT027
FDX09,2805.76657624,OUT046
NCW05,1411.23459093,OUT018
NCS41,3016.32410907,OUT017
FDI26,2826.91594924,OUT046
NCZ41,3454.68564011,OUT027
NCK06,1948.31540234,OUT046
FDX23,3015.99459185,OUT027
NCA42,2505.21903973,OUT046
FDC20,1005.72555752,OUT049
DRC49,1999.02119108,OUT018
FDX01,1916.15952749,OUT013
FDC08,3550.91597368,OUT045
FDC02,4185.65093598,OUT017
FDK10,2826.99371289,OUT045
DRC24,2460.50444098,OUT013
FDW16,-358.71360779,OUT019
NCU06,3312.35194147,OUT018
DRA59,2868.67095175,OUT045
FDR24,-391.887900631,OUT019
DRL35,450.464845827,OUT018
FDA49,1430.51073446,OUT013
NCC55,614.409717464,OUT046
DRD24,376.4303042,OUT019
NCE55,2876.39288966,OUT049
FDT33,2665.32180082,OUT045
NCT53,2625.35016273,OUT013
FDS26,4098.49499151,OUT046
FDL22,1208.37866187,OUT018
FDP44,1823.60196652,OUT017
FDC52,2168.03784065,OUT018
FDI53,663.9082728,OUT010
FDZ23,3004.09297881,OUT046
NCT18,2897.78250537,OUT013
FDR13,1917.42752713,OUT046
FDB09,79.1539996228,OUT010
FDZ60,1767.27114125,OUT013
FDB11,3569.17672126,OUT046
FDC10,1678.50351925,OUT018
FDW56,3211.39870489,OUT035
FDK14,2823.4776522,OUT027
DRE27,2968.96047679,OUT027
FDA38,3909.00400254,OUT017
FDT11,2969.16068134,OUT045
FDP15,4212.91632573,OUT035
FDV27,1604.43461952,OUT035
FDS36,3251.97422792,OUT027
FDY40,2301.07272277,OUT027
NCF19,909.025370396,OUT049
FDF53,2865.90914077,OUT045
FDS14,3952.25602484,OUT027
FDE56,1068.55605134,OUT046
FDZ19,2959.22324817,OUT035
FDZ46,1835.01063212,OUT013
FDR16,3406.7043901,OUT046
FDG29,442.734983135,OUT018
NCE30,3466.15199472,OUT017
FDZ40,880.551730843,OUT046
FDG58,2243.07931244,OUT018
DRH03,1555.5913643,OUT013
FDZ47,1588.45371186,OUT045
FDV04,2253.45641139,OUT018
FDZ10,1750.11096933,OUT018
FDG46,1965.13582087,OUT017
NCF07,1518.38873024,OUT045
FDY44,3285.53765755,OUT035
FDB21,3847.40210678,OUT013
FDS20,3046.12509516,OUT035
FDS49,1397.22010391,OUT049
FDX55,4931.55247541,OUT027
NCQ02,2677.78393652,OUT018
FDR25,4234.69167719,OUT013
DRG39,821.577326196,OUT045
FDB46,3414.79834632,OUT046
NCC30,2548.28870451,OUT018
FDE58,2096.88492956,OUT035
FDC05,1275.32961971,OUT019
FDY15,2518.24872431,OUT046
FDG14,2436.19794728,OUT046
FDL08,3950.89228759,OUT049
FDQ47,627.192086136,OUT013
FDN12,1917.32137398,OUT035
FDW10,2868.85771828,OUT013
FDD02,2054.93248917,OUT035
FDX35,1747.63698421,OUT010
FDT35,2748.62094159,OUT046
DRN47,981.986335767,OUT019
FDB11,1653.60279065,OUT010
FDN20,2625.95334092,OUT045
FDB59,3322.53362094,OUT035
FDJ58,2705.55587644,OUT045
FDU60,2733.52750345,OUT046
FDS03,1177.16885298,OUT049
FDU40,1169.59173593,OUT019
DRH15,845.625734435,OUT049
FDD04,3745.99353548,OUT027
FDQ01,4025.36243747,OUT046
FDF28,2185.47235921,OUT035
FDD22,-120.913710593,OUT010
FDY19,1893.65430136,OUT046
FDN33,1679.35650908,OUT035
FDV36,2175.13792188,OUT035
FDW01,515.998300432,OUT010
FDJ28,3165.34107035,OUT049
FDB17,2990.52066114,OUT035
FDM40,2331.18955475,OUT049
FDV46,2182.20184941,OUT045
FDQ44,2026.55809991,OUT049
NCD42,626.588873342,OUT046
DRH37,2589.68744881,OUT046
FDR10,2336.82433457,OUT018
NCD06,2190.17642083,OUT027
FDI53,2596.75662167,OUT046
FDG16,3561.3798812,OUT035
DRB25,1701.51795999,OUT046
FDY09,2793.21105374,OUT046
FDX48,2412.76535182,OUT045
FDC03,1231.87422366,OUT010
FDT47,1750.57298567,OUT035
FDW44,4210.71276087,OUT027
FDT24,1368.0932929,OUT017
FDT12,1704.62435785,OUT019
NCS38,1948.90967578,OUT035
FDO39,3077.35939614,OUT035
FDA13,651.739506433,OUT046
FDO48,3687.89637435,OUT035
DRJ01,2607.54889327,OUT017
FDD53,408.037291486,OUT018
NCT05,4122.9261546,OUT049
FDQ51,751.777806028,OUT045
FDU60,2740.84504429,OUT013
FDC59,1074.69835812,OUT046
FDP36,1098.77672164,OUT035
NCM19,1883.10121478,OUT017
FDL16,866.689273954,OUT035
FDE50,2759.04373885,OUT018
NCR18,766.24129407,OUT013
NCD30,1708.73243657,OUT035
FDH31,1733.44803021,OUT013
FDD56,873.947612058,OUT019
FDC47,3712.31850032,OUT049
FDZ21,1509.23672363,OUT045
FDM01,1799.5604452,OUT049
FDF24,1426.68905769,OUT013
FDW23,758.043847094,OUT017
FDY52,756.674414621,OUT018
DRH37,4032.42972347,OUT027
DRO47,3252.52401557,OUT027
FDR25,4329.89052388,OUT049
FDQ24,5416.82748536,OUT027
DRJ51,3355.21574484,OUT018
NCU06,3748.83418497,OUT035
NCV18,1013.89655569,OUT018
NCC06,3467.00698344,OUT027
FDZ01,1452.26907291,OUT018
FDT14,2054.04401308,OUT017
FDD11,2128.83357534,OUT019
FDN09,3968.62338653,OUT017
NCO18,885.309839279,OUT010
FDZ50,2885.48796114,OUT045
FDS44,3841.80930164,OUT013
FDI36,3114.42380083,OUT045
FDA26,1577.58671253,OUT010
NCY53,1887.53543939,OUT049
FDF32,3273.33868975,OUT049
FDF59,106.119216457,OUT010
FDB20,1239.81949992,OUT046
DRH11,1065.68500035,OUT035
FDT03,3052.7277342,OUT049
NCH06,3984.81009373,OUT035
FDR55,3108.35340556,OUT049
FDI10,2915.5841743,OUT035
FDZ12,2184.36919596,OUT045
FDM12,3112.20136504,OUT049
DRB25,1638.02933674,OUT045
NCS41,2914.20588242,OUT013
NCT53,2672.37916943,OUT049
NCD55,688.903097593,OUT013
FDY08,2366.29451216,OUT049
NCP55,1001.26315557,OUT049
FDA33,2399.65131936,OUT013
FDQ33,2401.87255159,OUT013
FDE45,4308.39098488,OUT027
FDT26,2014.59653541,OUT013
NCV53,3861.90619043,OUT049
FDK60,3076.21669667,OUT027
NCJ29,1337.29305885,OUT046
FDI15,4097.0440365,OUT045
FDX21,1798.06660842,OUT013
FDV49,2270.04324765,OUT019
DRO59,1237.28747099,OUT046
FDZ14,1937.60130633,OUT045
FDP32,3470.44153371,OUT027
FDC33,3305.19089818,OUT017
FDT14,42.6356526098,OUT010
NCN54,2709.63114084,OUT027
FDR57,3978.51682147,OUT027
DRK12,562.819813793,OUT046
FDX52,3231.66594165,OUT049
FDX08,938.807733291,OUT010
FDP10,-243.773920384,OUT010
NCP50,1202.66332262,OUT045
NCL06,4099.6171071,OUT013
FDP25,3505.63000442,OUT013
FDE53,1717.12834784,OUT013
FDL27,1211.99461976,OUT017
FDC35,3374.76357547,OUT049
DRJ47,789.254786906,OUT010
FDD16,962.599262291,OUT018
NCN42,2431.73032765,OUT049
FDC38,3566.56636183,OUT027
NCO07,3271.80403099,OUT045
FDQ20,762.228550516,OUT049
FDI32,1804.0220162,OUT046
FDN20,818.854390961,OUT010
DRJ51,5063.57168912,OUT027
FDU08,1520.00297833,OUT045
DRN37,749.942932077,OUT019
FDD05,46.5836356992,OUT010
FDW15,2408.51093058,OUT046
FDI52,1986.64025547,OUT046
DRM11,4211.34129892,OUT049
NCO06,448.756025045,OUT045
FDU38,3108.53479693,OUT049
FDU59,2290.61795055,OUT018
FDJ10,2235.55915285,OUT046
FDM13,2220.87176828,OUT049
NCJ30,739.542655514,OUT019
FDM45,1715.08045655,OUT018
FDP36,853.669011955,OUT045
NCD30,-345.223024897,OUT010
FDN48,1613.92485468,OUT017
FDY32,2642.97968635,OUT049
FDU47,2297.51088129,OUT046
FDF17,1248.48823185,OUT019
FDP34,2592.20943123,OUT017
FDA47,2736.39855465,OUT049
DRD27,3052.44310642,OUT027
FDW38,882.533332904,OUT045
FDZ15,57.6979441808,OUT019
FDZ03,4467.66946961,OUT027
NCN19,3083.09358133,OUT049
FDG02,3171.0147814,OUT035
FDS31,3111.7885575,OUT035
FDW43,1763.88479174,OUT019
FDZ47,-242.540424033,OUT010
FDO57,2649.63131411,OUT017
NCL07,682.404207525,OUT013
NCV42,1783.74225887,OUT013
FDP40,1957.33676713,OUT017
FDP48,1071.15464678,OUT019
FDH21,2657.26038973,OUT017
NCP02,1055.04876499,OUT049
FDK24,864.417507373,OUT049
FDC41,1139.88272041,OUT045
FDF08,1543.55277561,OUT017
FDO49,1025.61819829,OUT017
FDS56,5611.13405596,OUT027
FDX46,766.584200102,OUT018
FDQ07,3552.13755815,OUT013
FDC32,-447.79466726,OUT010
FDT21,2046.24406568,OUT019
FDG58,2446.77933758,OUT045
FDW14,1552.50403206,OUT049
DRA12,3691.7145338,OUT027
FDV27,1504.70972001,OUT013
DRD25,1816.80355982,OUT013
DRF48,4418.92586776,OUT027
FDX24,1616.95055057,OUT017
DRJ51,3617.72366043,OUT046
FDE45,2795.99561069,OUT045
FDE14,1684.19549533,OUT046
FDG53,2140.77713491,OUT045
FDT08,2376.22865454,OUT046
DRC27,5329.55120623,OUT027
FDG20,2977.23242753,OUT035
FDC21,1783.46845318,OUT046
FDV31,2535.43175035,OUT018
FDB58,2231.87676488,OUT045
FDV23,1992.44493558,OUT046
FDA25,-192.996975001,OUT019
FDC15,2498.68635734,OUT046
FDU47,2350.27261849,OUT049
FDE23,863.173697125,OUT013
FDS08,2838.08341472,OUT013
FDW03,3175.37373887,OUT027
FDJ60,2362.63864644,OUT018
FDM34,2172.23031121,OUT017
FDW33,1720.44923793,OUT013
FDZ40,932.994628954,OUT013
FDE33,1073.84902157,OUT018
NCC06,106.371653119,OUT010
FDU11,1902.71755495,OUT046
FDL44,2706.6700964,OUT017
NCZ29,2107.33332953,OUT017
FDG28,1963.34918655,OUT010
FDL12,729.872267214,OUT018
FDD52,1874.32095196,OUT017
FDO15,1260.06605221,OUT013
NCN29,2278.57939721,OUT027
FDW36,1764.30537754,OUT013
FDB21,3777.83450852,OUT046
FDZ28,2138.58137579,OUT013
FDY10,1986.9110114,OUT035
DRG39,978.896795984,OUT017
FDN28,1738.3757867,OUT013
FDV15,1806.48678765,OUT035
DRI13,3585.25180794,OUT035
FDH20,1608.96643638,OUT046
FDY51,3515.36368153,OUT013
FDE16,3323.76560737,OUT013
FDX40,351.35614752,OUT018
FDC48,1043.09766682,OUT018
FDS14,2492.44748234,OUT046
FDX56,3454.11801826,OUT017
FDI10,2761.85946752,OUT046
FDI14,2301.08974026,OUT013
DRM48,617.321649289,OUT013
NCH07,3936.09488812,OUT027
FDY26,3414.69284433,OUT013
FDD02,3381.18756468,OUT027
FDM12,3018.99275683,OUT046
DRF01,348.217488631,OUT010
FDV36,2035.41721606,OUT046
DRI59,3568.51345715,OUT013
FDV03,2216.63050484,OUT018
FDO39,3036.03498189,OUT017
NCB07,2826.14162943,OUT018
FDH38,3322.17683503,OUT027
FDZ13,998.546428545,OUT035
NCZ30,1941.01664343,OUT046
NCA06,722.015264435,OUT035
FDB04,1541.41915872,OUT049
FDN50,1591.21992993,OUT013
NCG06,4133.78012328,OUT049
NCY17,456.576532061,OUT018
FDC23,2853.54545309,OUT046
FDK33,3464.43234287,OUT049
FDR03,3463.45981663,OUT049
FDZ07,1014.69937453,OUT045
FDO38,1306.39900332,OUT013
FDS59,1780.65064947,OUT046
DRM11,2190.59704816,OUT019
FDX52,4576.49948275,OUT027
DRJ35,706.770355809,OUT018
NCP53,3764.67851289,OUT046
FDW15,511.563083706,OUT019
DRI47,2212.69965143,OUT045
DRZ11,2133.23252604,OUT035
FDS02,3180.76824471,OUT013
DRD49,3449.55487152,OUT018
FDW38,1022.10868327,OUT049
FDR21,919.60617541,OUT019
FDE40,1119.22967509,OUT013
FDI02,1747.51100274,OUT045
FDQ04,603.0876423,OUT045
FDY14,4281.44256699,OUT017
NCT54,1532.79879652,OUT046
DRD25,1881.49400923,OUT017
DRE01,3710.29475412,OUT045
FDJ12,1445.80131191,OUT010
NCZ05,1740.99351706,OUT049
DRB25,-176.085709985,OUT019
NCC31,2417.16144941,OUT045
FDM16,1216.39472864,OUT045
DRG11,1788.94106991,OUT049
FDV24,3829.35080757,OUT027
FDV43,745.356565199,OUT046
FDG05,2245.73713127,OUT018
FDV23,26.0237369503,OUT010
FDI58,1255.91717395,OUT018
FDQ11,4220.56114922,OUT017
FDC05,4611.97303921,OUT027
FDF40,3992.8878166,OUT013
FDU02,3316.59787812,OUT018
FDT32,3025.8920881,OUT013
NCF06,4200.99618143,OUT017
FDT46,898.181431251,OUT013
FDR58,-413.909964007,OUT010
FDY04,2627.50082966,OUT046
FDT58,2579.12719369,OUT045
FDE46,2530.19587026,OUT049
DRH11,1007.28056874,OUT017
DRI51,2714.32162982,OUT046
FDC35,3341.05121688,OUT017
FDP45,4177.02614038,OUT035
FDC45,2780.29134092,OUT017
FDU01,2936.63684495,OUT045
FDJ53,12.8374753921,OUT010
FDJ46,2880.84176866,OUT017
FDX07,3044.73627428,OUT013
NCI30,3982.19156945,OUT049
FDE47,3440.35801691,OUT027
FDV48,1255.18530528,OUT045
FDN16,-205.205298497,OUT019
FDM52,2375.61286829,OUT013
FDA32,4897.71145872,OUT027
FDH05,3799.36549331,OUT017
FDW25,-494.899715068,OUT010
FDQ09,1839.52514186,OUT046
NCM17,-1177.12221234,OUT010
DRM59,2450.94859289,OUT046
FDV47,2821.28721412,OUT027
DRE15,1358.60043901,OUT035
FDS25,-160.194380486,OUT010
NCZ05,1377.48275285,OUT018
NCV05,541.406222004,OUT019
DRM37,3092.69322,OUT046
FDV58,4524.5664065,OUT027
FDN22,5472.20846579,OUT027
NCO06,621.01373803,OUT049
FDT56,-902.455659404,OUT019
FDM02,1496.86363632,OUT013
FDA09,2895.62387199,OUT046
NCC06,2145.33287094,OUT035
NCL54,2892.08644684,OUT049
NCB55,1030.40992332,OUT017
FDB12,1832.58132734,OUT017
NCA54,2915.9030008,OUT049
NCS38,1939.76562805,OUT049
FDC02,4192.84703688,OUT049
FDK44,850.081701175,OUT019
FDE16,3429.71704491,OUT035
NCS05,2240.99767545,OUT035
FDZ59,2609.91652555,OUT045
FDI20,3472.96146463,OUT017
FDQ14,2398.44619259,OUT046
FDF53,3021.63878365,OUT017
FDW25,1487.60082601,OUT017
NCQ43,-205.883810438,OUT010
FDX52,3123.98190643,OUT013
FDE28,3576.51429593,OUT045
FDN15,2326.10978169,OUT017
FDO28,2020.72272899,OUT017
FDQ33,2341.96620052,OUT045
FDM22,-962.230669382,OUT010
FDJ03,954.285908733,OUT017
FDI16,848.678804026,OUT045
FDI09,5291.51602973,OUT027
FDX55,3485.27856846,OUT013
FDS23,3482.78108589,OUT027
DRC12,2965.49880993,OUT045
FDH41,3512.46714391,OUT049
FDN01,2814.75665445,OUT013
FDV55,2232.07606674,OUT045
NCJ19,931.258614827,OUT013
NCY29,-1029.17610157,OUT010
FDP03,1732.89436669,OUT018
FDZ52,1699.25035168,OUT045
FDH31,-265.647406475,OUT010
FDQ19,3594.74280506,OUT018
FDS15,1881.18544248,OUT035
FDN32,3018.34585137,OUT017
FDH32,1680.19926339,OUT049
FDF33,1881.34909094,OUT017
FDJ22,3020.01754627,OUT046
FDG56,-849.739476665,OUT010
FDC05,3136.51357253,OUT046
FDK09,3614.96636839,OUT013
NCV29,2719.68963379,OUT045
